filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 28384065 a_Summary_SoE.pdf,Arm 1 (Octreotide LAR depot + Bevacizumab),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,"Day 1 of each 21-day cycle (e.g., Day 0, 21, 42, 63, etc.)",,2017.0
PMID 28384065 a_Summary_SoE.pdf,Arm 2 (Octreotide LAR depot + Interferon alpha-2b),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,"Day 1 of each 21-day cycle (e.g., Day 0, 21, 42, 63, etc.)",,2017.0
PMID 28438473 a_Summary_SoE.pdf,Arm I/V (Systemic CT/GC - No Surgery),control,2.0,7.0,15.0,27.0,28.0,29.0,21.0,"3 visits per cycle (Day 1, Day 8, Day 15) during chemotherapy phase; surveillance every 3 months thereafter.",,2017.0
PMID 28438473 a_Summary_SoE.pdf,Arm II/VI (Systemic CTB/GCB - No Surgery),intervention,2.0,7.0,15.0,27.0,31.0,36.0,21.0,3 visits per cycle during chemo phase; 1 visit every 21 days during maintenance phase.,,2017.0
PMID 28438473 a_Summary_SoE.pdf,Arm III/VII (Surgery + CT/GC),control,4.0,9.0,17.0,29.0,30.0,31.0,21.0,Surgery and incision check followed by 3 visits per cycle during chemo phase.,,2017.0
PMID 28438473 a_Summary_SoE.pdf,Arm IV/VIII (Surgery + CTB/GCB),intervention,4.0,9.0,17.0,29.0,33.0,38.0,21.0,Surgery and incision check followed by 3 visits per cycle during chemo phase and 1 visit every 21 days during maintenance.,,2017.0
PMID 28492898 CT_Summary_SoE.pdf,Arm A (Selumetinib + Docetaxel),intervention,1.0,6.0,12.0,17.0,21.0,26.0,21.0,"Cycle 1: Days 1, 2, 8, 15. Cycles 2-6: Days 1, 2. Cycles 7+: Day 1.",,2017.0
PMID 28492898 CT_Summary_SoE.pdf,Arm B (Placebo + Docetaxel),control,1.0,6.0,12.0,17.0,21.0,26.0,21.0,"Cycle 1: Days 1, 2, 8, 15. Cycles 2-6: Days 1, 2. Cycles 7+: Day 1.",,2017.0
PMID 28501140 CT_Summary_SoE.pdf,Arm A (Alectinib),intervention,2.0,2.0,3.0,5.0,6.0,8.0,56.0,"Baseline (Day 1), Week 4 (Day 29), Week 8 (Day 57), then every 8 weeks (56 days) thereafter.",,2017.0
PMID 28501140 CT_Summary_SoE.pdf,Arm B (Crizotinib),control,2.0,2.0,3.0,5.0,6.0,8.0,56.0,"Baseline (Day 1), Week 4 (Day 29), Week 8 (Day 57), then every 8 weeks (56 days) thereafter.",,2017.0
PMID 28578601 a_Summary_SoE.pdf,Arm A (Olaparib Monotherapy),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15. Subsequent cycles: Day 1 of every 3-week cycle.",,2017.0
PMID 28578601 a_Summary_SoE.pdf,Arm B (Physician's Choice Chemotherapy),control,2.0,5.0,10.0,19.0,27.0,37.0,21.0,"Cycle 1: Days 1, 8, 15. Subsequent cycles: Days 1 and 8 of every 3-week cycle.",,2017.0
PMID 28578607 a_Summary_SoE.pdf,Arm A (Abiraterone Acetate + Prednisone + ADT),intervention,2.0,3.0,7.0,10.0,13.0,17.0,28.0,Cycles 1-3: Day 1 and Day 15. Cycles 4-13: Day 1. Cycle 14+: Every 2 months on Day 1.,,2017.0
PMID 28578607 a_Summary_SoE.pdf,Arm B (Placebo + ADT),control,2.0,3.0,7.0,10.0,13.0,17.0,28.0,Cycles 1-3: Day 1 and Day 15. Cycles 4-13: Day 1. Cycle 14+: Every 2 months on Day 1.,,2017.0
PMID 28580882 a_Summary_SoE.pdf,Arm A (Abemaciclib plus fulvestrant),intervention,1.0,3.0,5.0,8.0,11.0,15.0,28.0,Cycle 1: Days 1 and 15. Cycle 2 and beyond: Day 1 of every 28-day cycle.,,2017.0
PMID 28580882 a_Summary_SoE.pdf,Arm B (Placebo plus fulvestrant),control,1.0,3.0,5.0,8.0,11.0,15.0,28.0,Cycle 1: Days 1 and 15. Cycle 2 and beyond: Day 1 of every 28-day cycle.,,2017.0
PMID 28581356 a_Summary_SoE.pdf,Arm 1 (Pertuzumab + Trastuzumab + Chemotherapy),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle (q3w),,2017.0
PMID 28581356 a_Summary_SoE.pdf,Arm 2 (Placebo + Trastuzumab + Chemotherapy),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle (q3w),,2017.0
PMID 28600132 CT_Summary_SoE.pdf,Arm 1 (Brentuximab Vedotin),intervention,1.0,4.0,10.0,15.0,19.0,26.0,21.0,"Day 1 of each 21-day cycle; additional PK sampling days in C1 and C3; separate imaging visits at the end of cycles 3, 6, 9, 12, 15.",,2017.0
PMID 28600132 CT_Summary_SoE.pdf,Arm 2 (Physician's Choice: Methotrexate or Bexarotene),control,1.0,5.0,11.0,16.0,20.0,27.0,21.0,"Day 1 of each 21-day cycle; additional lab monitoring days for bexarotene; separate imaging visits at the end of cycles 3, 6, 9, 12, 15.",,2017.0
PMID 28632865 a_Summary_SoE.pdf,Arm A (Bevacizumab + FOLFOX/FOLFIRI),control,2.0,3.0,7.0,13.0,20.0,27.0,56.0,"Visits every 14 days (Days 1, 15, 29, 43 of each 8-week cycle).",,2017.0
PMID 28632865 a_Summary_SoE.pdf,Arm B (Cetuximab + FOLFOX/FOLFIRI),intervention,2.0,5.0,13.0,26.0,39.0,53.0,56.0,"Visits every 7 days (Days 1, 8, 15, 22, 29, 36, 43, 50 of each 8-week cycle) due to weekly Cetuximab administration.",,2017.0
PMID 28636851 a_Summary_SoE.pdf,Arm A (Nivolumab),intervention,2.0,3.0,7.0,13.0,20.0,27.0,14.0,Nivolumab 3 mg/kg IV every 2 weeks (Day 1 of each 14-day cycle).,,2017.0
PMID 28636851 a_Summary_SoE.pdf,Arm B (Investigator's Choice Chemotherapy),control,2.0,4.0,9.0,15.0,18.0,21.0,21.0,Chemotherapy every 3 weeks for up to 6 cycles. Gemcitabine regimens require visits on Day 1 and Day 8 of each cycle.,,2017.0
PMID 28644114 a_Summary_SoE.pdf,Arm A (Midostaurin/PKC412),intervention,2.0,13.0,30.0,43.0,50.0,56.0,28.0,"Induction: Daily infusions W1, twice weekly labs W2-4. Consolidation: Days 1, 3, 5 infusions, weekly labs. Continuation: Bi-weekly labs.",,2017.0
PMID 28644114 a_Summary_SoE.pdf,Arm B (Placebo),control,2.0,13.0,30.0,43.0,50.0,56.0,28.0,"Induction: Daily infusions W1, twice weekly labs W2-4. Consolidation: Days 1, 3, 5 infusions, weekly labs. Continuation: Bi-weekly labs.",,2017.0
PMID 28687830 a_Summary_SoE.pdf,Arm 1 (Radiation Therapy + Paclitaxel + Cisplatin + Cetuximab),intervention,3.0,22.0,29.0,30.0,31.0,32.0,7.0,Daily radiation (5 days/week) for ~6 weeks; weekly chemotherapy/cetuximab infusions.,,2017.0
PMID 28687830 a_Summary_SoE.pdf,Arm 2 (Radiation Therapy + Paclitaxel + Cisplatin),control,3.0,22.0,29.0,30.0,31.0,32.0,7.0,Daily radiation (5 days/week) for ~6 weeks; weekly chemotherapy infusions.,,2017.0
PMID 28746153 CT_Summary_SoE.pdf,Thoracic Epidural Analgesia (TEA),intervention,1.0,8.0,8.0,8.0,8.0,8.0,0.0,"1 preoperative screening day, followed by surgery (Day 1) and daily inpatient assessments through Postoperative Day 7 (Day 8).",,2017.0
PMID 28746153 CT_Summary_SoE.pdf,Intravenous Patient Controlled Analgesia (IVPCA),control,1.0,8.0,8.0,8.0,8.0,8.0,0.0,"1 preoperative screening day, followed by surgery (Day 1) and daily inpatient assessments through Postoperative Day 7 (Day 8).",,2017.0
PMID 28753384 a_Summary_SoE.pdf,Arm A (Cabazitaxel 25 mg/m² + Prednisone),intervention,2.0,5.0,11.0,15.0,19.0,24.0,21.0,Day 1 of each 21-day cycle for treatment; Days 8 and 15 of Cycles 1-3 for additional laboratory monitoring.,,2017.0
PMID 28753384 a_Summary_SoE.pdf,Arm B (Cabazitaxel 20 mg/m² + Prednisone),intervention,2.0,5.0,11.0,15.0,19.0,24.0,21.0,Day 1 of each 21-day cycle for treatment; Days 8 and 15 of Cycles 1-3 for additional laboratory monitoring.,,2017.0
PMID 28753384 a_Summary_SoE.pdf,Arm C (Docetaxel 75 mg/m² + Prednisone),control,2.0,5.0,11.0,15.0,19.0,24.0,21.0,Day 1 of each 21-day cycle for treatment; Days 8 and 15 of Cycles 1-3 for additional laboratory monitoring.,,2017.0
PMID 28754483 CT_Summary_SoE.pdf,,,,,,,,,,,Failed to parse JSON,2017.0
PMID 28796588 a_Summary_SoE.pdf,G-CHOP (GA101 + CHOP),intervention,2.0,6.0,10.0,15.0,16.0,17.0,21.0,"Cycle 1: Days 1, 8, 15. Cycles 2-8: Day 1. Mid-treatment CT scan (C4) and ECHO (C6) on separate days.",,2017.0
PMID 28796588 a_Summary_SoE.pdf,R-CHOP (Rituximab + CHOP),control,2.0,4.0,8.0,13.0,14.0,15.0,21.0,Cycles 1-8: Day 1. Mid-treatment CT scan (C4) and ECHO (C6) on separate days.,,2017.0
PMID 28809610 a_Summary_SoE.pdf,Arm A (Cabazitaxel 20 mg/m² + Prednisone),intervention,2.0,5.0,11.0,15.0,18.0,21.0,21.0,Day 1 of each 21-day cycle for treatment (max 10 cycles). Weekly lab visits (Day 8 and 15) for the first 3 cycles only. End of Treatment (EOT) visit 30 days after last dose. Follow-up visits every 6 weeks.,,2017.0
PMID 28809610 a_Summary_SoE.pdf,Arm B (Cabazitaxel 25 mg/m² + Prednisone),intervention,2.0,5.0,11.0,15.0,18.0,21.0,21.0,Day 1 of each 21-day cycle for treatment (max 10 cycles). Weekly lab visits (Day 8 and 15) for the first 3 cycles only. End of Treatment (EOT) visit 30 days after last dose. Follow-up visits every 6 weeks.,,2017.0
PMID 28854067 a_Summary_SoE.pdf,Arm A (Ipilimumab + Paclitaxel + Carboplatin),intervention,1.0,2.0,5.0,8.0,9.0,10.0,21.0,"Induction: Day 1 of each 21-day cycle for 6 cycles (Weeks 1, 4, 7, 10, 13, 16). Post-induction assessment at Week 19. Maintenance: Every 12 weeks starting at Week 25.",,2017.0
PMID 28854067 a_Summary_SoE.pdf,Arm B (Placebo + Paclitaxel + Carboplatin),control,1.0,2.0,5.0,8.0,9.0,10.0,21.0,"Induction: Day 1 of each 21-day cycle for 6 cycles (Weeks 1, 4, 7, 10, 13, 16). Post-induction assessment at Week 19. Maintenance: Every 12 weeks starting at Week 25.",,2017.0
PMID 28885881 a_Summary_SoE.pdf,Arm A (Durvalumab / MEDI4736),intervention,1.0,3.0,7.0,13.0,20.0,26.0,14.0,Infusions occur every 2 weeks (Q2W) starting at Week 0 (Day 1) through Week 50.,,2017.0
PMID 28885881 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,3.0,7.0,13.0,20.0,26.0,14.0,Infusions occur every 2 weeks (Q2W) starting at Week 0 (Day 1) through Week 50.,,2017.0
PMID 28891408 a_Summary_SoE.pdf,Dabrafenib + Trametinib,intervention,2.0,2.0,4.0,7.0,10.0,13.0,28.0,"Monthly visits (Day 1, then Month 1 through Month 12)",,2017.0
PMID 28891408 a_Summary_SoE.pdf,Placebo,control,2.0,2.0,4.0,7.0,10.0,13.0,28.0,"Monthly visits (Day 1, then Month 1 through Month 12)",,2017.0
PMID 28891423 a_Summary_SoE.pdf,Arm B (Nivolumab),intervention,1.0,4.0,9.0,16.0,24.0,31.0,14.0,"Visits occur on Day 1 of Weeks 1, 3, 4, 5, 7, 9, 10, 11, 13, 15, 17, 19, 21, 23, 24, 25, 27, 29, 31, 33, 35, 36, 37, 39, 41, 43, 45, 47, 48, 49, and 51.",,2017.0
PMID 28891423 a_Summary_SoE.pdf,Arm A (Ipilimumab),control,1.0,4.0,9.0,16.0,24.0,31.0,21.0,"Visits occur on Day 1 of Weeks 1, 3, 4, 5, 7, 9, 10, 11, 13, 15, 17, 19, 21, 23, 24, 25, 27, 29, 31, 33, 35, 36, 37, 39, 41, 43, 45, 47, 48, 49, and 51.",,2017.0
PMID 28902533 a_Summary_SoE.pdf,Pazopanib (600 mg or 800 mg daily),intervention,1.0,3.0,7.0,10.0,12.0,14.0,0.0,"D1, D8, W3, W5, W6.5, W8, W12, W16, W20, W24, W28, W36, W44, W52",,2017.0
PMID 28902533 a_Summary_SoE.pdf,Placebo,control,1.0,3.0,7.0,10.0,12.0,14.0,0.0,"D1, D8, W3, W5, W6.5, W8, W12, W16, W20, W24, W28, W36, W44, W52",,2017.0
PMID 28916367 a_Summary_SoE.pdf,Arm A (Rucaparib),intervention,2.0,4.0,6.0,9.0,12.0,16.0,28.0,Day 1 of every 28-day cycle for drug dispensing and assessments; Imaging every 12 weeks.,,2017.0
PMID 28916367 a_Summary_SoE.pdf,Arm B (Placebo),control,2.0,4.0,6.0,9.0,12.0,16.0,28.0,Day 1 of every 28-day cycle for drug dispensing and assessments; Imaging every 12 weeks.,,2017.0
PMID 28916371 a_Summary_SoE.pdf,Arm A (Ramucirumab plus docetaxel),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle,,2017.0
PMID 28916371 a_Summary_SoE.pdf,Arm B (Placebo plus docetaxel),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle,,2017.0
PMID 28935843 a_Summary_SoE.pdf,Rituximab SC + CHOP,intervention,1.0,3.0,8.0,10.0,10.0,10.0,14.0,"Day 1 of each 14-day cycle for 8 cycles, plus interim staging and end-of-treatment evaluation.",,2017.0
PMID 28935843 a_Summary_SoE.pdf,Rituximab IV + CHOP,control,1.0,3.0,8.0,10.0,10.0,10.0,14.0,"Day 1 of each 14-day cycle for 8 cycles, plus interim staging and end-of-treatment evaluation.",,2017.0
PMID 28958469a_Summary_SoE.pdf,Lenalidomide Maintenance,intervention,2.0,4.0,9.0,13.0,18.0,22.0,28.0,"C1 and first cycle of dose escalation (C2, C7): D1, D8, D15. Second cycle of dose level (C3, C8): D1, D15. Subsequent cycles: D1.",,2017.0
PMID 28958469a_Summary_SoE.pdf,Placebo Maintenance,control,2.0,4.0,9.0,13.0,18.0,22.0,28.0,"C1 and first cycle of dose escalation (C2, C7): D1, D8, D15. Second cycle of dose level (C3, C8): D1, D15. Subsequent cycles: D1.",,2017.0
PMID 28968163 CT a_Summary_SoE.pdf,Arm A (LY2835219 + NSAI),intervention,1.0,2.0,5.0,10.0,14.0,20.0,28.0,"Day 1 of every cycle for clinic and labs. Imaging on Day 21-28 of every second cycle (C2, C4, etc.). ECG on C1D1, C2D1, and C4D1.",,2017.0
PMID 28968163 CT a_Summary_SoE.pdf,Arm B (Placebo + NSAI),control,1.0,2.0,5.0,10.0,14.0,20.0,28.0,"Day 1 of every cycle for clinic and labs. Imaging on Day 21-28 of every second cycle (C2, C4, etc.). ECG on C1D1, C2D1, and C4D1.",,2017.0
PMID 28976863 a_Summary_SoE.pdf,Arm B (Obinutuzumab + CHOP/CVP),intervention,2.0,4.0,8.0,12.0,14.0,15.0,21.0,"Cycle 1: Days 1, 8, 15; Cycles 2-8: Day 1; EOI Visit; Maintenance: Every 2 months.",,2017.0
PMID 28976863 a_Summary_SoE.pdf,Arm A (Rituximab + CHOP/CVP),control,2.0,2.0,6.0,10.0,12.0,13.0,21.0,Cycles 1-8: Day 1; EOI Visit; Maintenance: Every 2 months.,,2017.0
PMID 29091516 a_Summary_SoE.pdf,Bosutinib,intervention,2.0,5.0,9.0,12.0,13.0,14.0,28.0,"Weekly for Month 1, then every 2 weeks for Months 2-3, then monthly for Months 4-6, then every 3 months.",,2018.0
PMID 29091516 a_Summary_SoE.pdf,Imatinib,control,2.0,5.0,9.0,12.0,13.0,14.0,28.0,"Weekly for Month 1, then every 2 weeks for Months 2-3, then monthly for Months 4-6, then every 3 months.",,2018.0
PMID 29103871 CT_Summary_SoE.pdf,Arm A (Olaparib + Paclitaxel),intervention,2.0,5.0,12.0,22.0,32.0,36.0,28.0,"Weekly (Days 1, 8, 15, 22) for Cycles 1-2; Weekly infusions (Days 1, 8, 15) for Cycles 3-10; Monthly (Day 1) for Cycle 11 onwards.",,2017.0
PMID 29103871 CT_Summary_SoE.pdf,Arm B (Placebo + Paclitaxel),control,2.0,5.0,12.0,22.0,32.0,36.0,28.0,"Weekly (Days 1, 8, 15, 22) for Cycles 1-2; Weekly infusions (Days 1, 8, 15) for Cycles 3-10; Monthly (Day 1) for Cycle 11 onwards.",,2017.0
PMID 29136387 a_Summary_SoE.pdf,Duloxetine,intervention,1.0,2.0,4.0,5.0,5.0,5.0,0.0,"Screening (PRE), Day 1, Day 15, Day 43, Day 85, and Day 169.",,2018.0
PMID 29136387 a_Summary_SoE.pdf,Placebo,control,1.0,2.0,4.0,5.0,5.0,5.0,0.0,"Screening (PRE), Day 1, Day 15, Day 43, Day 85, and Day 169.",,2018.0
PMID 29151359 a_Summary_SoE.pdf,Arm A (AZD9291/osimertinib),intervention,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"Cycle 1: Days 1, 8, 15; Cycles 2-6: Day 1; Cycle 7 onwards: Day 1 every 6 weeks (42 days).",,2018.0
PMID 29151359 a_Summary_SoE.pdf,Arm B (Standard of Care EGFR-TKI: gefitinib or erlotinib),control,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"Cycle 1: Days 1, 8, 15; Cycles 2-6: Day 1; Cycle 7 onwards: Day 1 every 6 weeks (42 days).",,2018.0
PMID 29158011 CT_Summary_SoE.pdf,Arm A (Continuous letrozole),control,1.0,0.0,0.0,1.0,1.0,2.0,180.0,"Visits occur at Day 0 (randomization/baseline), then every 6 months (Month 6, Month 12, etc.).",,2018.0
PMID 29158011 CT_Summary_SoE.pdf,Arm B (Intermittent letrozole),intervention,1.0,0.0,0.0,1.0,1.0,2.0,180.0,"Visits occur at Day 0 (randomization/baseline), then every 6 months (Month 6, Month 12, etc.).",,2018.0
PMID 29169877 CT_Summary_SoE.pdf,Carboplatin/Paclitaxel,control,1.0,2.0,5.0,8.0,10.0,12.0,21.0,Day 1 of each 21-day cycle for 6 cycles; then follow-up imaging every 6 weeks and labs every 3 months.,,2018.0
PMID 29169877 CT_Summary_SoE.pdf,Carboplatin/Paclitaxel/Bevacizumab,control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,"Day 1 of each 21-day cycle (Chemo + Bev for 6 cycles, then Bev maintenance every 21 days).",,2018.0
PMID 29169877 CT_Summary_SoE.pdf,Carboplatin/Paclitaxel/Cetuximab,intervention,1.0,5.0,13.0,26.0,39.0,53.0,21.0,"Weekly visits for Cetuximab administration (Day 1, 8, 15 of each cycle).",,2018.0
PMID 29169877 CT_Summary_SoE.pdf,Carboplatin/Paclitaxel/Bevacizumab/Cetuximab,intervention,1.0,5.0,13.0,26.0,39.0,53.0,21.0,Weekly visits for Cetuximab administration; Bevacizumab and Chemo occur every 21 days on a Cetuximab visit day.,,2018.0
PMID 29224502 a_Summary_SoE.pdf,Arm A (Brentuximab vedotin + AVD),intervention,2.0,7.0,14.0,19.0,20.0,21.0,28.0,"Days 1, 15 of each cycle; plus Days 2, 3 of Cycles 1 and 3 for PK; plus Day 25 of Cycle 2 for PET/CT.",,2018.0
PMID 29224502 a_Summary_SoE.pdf,Arm B (ABVD),control,2.0,5.0,10.0,15.0,16.0,17.0,28.0,"Days 1, 15 of each cycle; plus Day 25 of Cycle 2 for PET/CT.",,2018.0
PMID 29231094 a_Summary_SoE.pdf,LMWH/Edoxaban,intervention,1.0,1.0,3.0,4.0,5.0,6.0,,"Day 1, Day 31, Month 3, Month 6, Month 9, Month 12",,2018.0
PMID 29231094 a_Summary_SoE.pdf,Dalteparin,control,1.0,1.0,3.0,4.0,5.0,6.0,,"Day 1, Day 31, Month 3, Month 6, Month 9, Month 12",,2018.0
PMID 29238824 a_Summary_SoE.pdf,Gabapentin Arm,intervention,2.0,3.0,3.0,3.0,3.0,3.0,0.0,"1 pre-operative visit, 1 surgery day (Day 0), and 3 post-operative in-hospital days (Days 1-3).",,2018.0
PMID 29238824 a_Summary_SoE.pdf,Placebo Arm,control,2.0,3.0,3.0,3.0,3.0,3.0,0.0,"1 pre-operative visit, 1 surgery day (Day 0), and 3 post-operative in-hospital days (Days 1-3).",,2018.0
PMID 29238824 a_Summary_SoE.pdf,Observational Arm,control,2.0,3.0,3.0,3.0,3.0,3.0,0.0,"1 pre-operative visit, 1 surgery day (Day 0), and 3 post-operative in-hospital days (Days 1-3).",,2018.0
PMID 29244528 a_Summary_SoE.pdf,Arm A (Lapatinib + Trastuzumab + AI),intervention,1.0,2.0,5.0,9.0,13.0,19.0,21.0,Every 3 weeks (q3w) for Trastuzumab infusion and safety assessments.,,2018.0
PMID 29244528 a_Summary_SoE.pdf,Arm B (Trastuzumab + AI),control,1.0,2.0,5.0,9.0,13.0,19.0,21.0,Every 3 weeks (q3w) for Trastuzumab infusion and safety assessments.,,2018.0
PMID 29244528 a_Summary_SoE.pdf,Arm C (Lapatinib + AI),intervention,1.0,2.0,5.0,9.0,11.0,14.0,21.0,"Every 3 weeks for the first 6 months, then every 6 weeks thereafter (Footnote 22).",,2018.0
PMID 29268948 a_Summary_SoE.pdf,Arm A (Atezolizumab),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 21-day cycle.,,2018.0
PMID 29268948 a_Summary_SoE.pdf,Arm B (Chemotherapy),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 21-day cycle.,,2018.0
PMID 29373094 a_Summary_SoE.pdf,Arm A (SB3 - Trastuzumab Biosimilar),intervention,2.0,3.0,6.0,9.0,15.0,20.0,21.0,"Every 3 weeks (Day 1) for 18 cycles, plus an additional safety/lab visit on Day 8 of Cycle 1.",,2018.0
PMID 29373094 a_Summary_SoE.pdf,Arm B (Herceptin - Trastuzumab),control,2.0,3.0,6.0,9.0,15.0,20.0,21.0,"Every 3 weeks (Day 1) for 18 cycles, plus an additional safety/lab visit on Day 8 of Cycle 1.",,2018.0
PMID 29420164 a_Summary_SoE.pdf,Arm A (Apalutamide),intervention,2.0,2.0,4.0,7.0,9.0,10.0,28.0,Cycles 1-6: Day 1 of every cycle; Cycles 7-13: Day 1 of every 2 cycles; Cycles 14+: Day 1 of every 4 cycles.,,2018.0
PMID 29420164 a_Summary_SoE.pdf,Arm B (Placebo),control,2.0,2.0,4.0,7.0,9.0,10.0,28.0,Cycles 1-6: Day 1 of every cycle; Cycles 7-13: Day 1 of every 2 cycles; Cycles 14+: Day 1 of every 4 cycles.,,2018.0
PMID 29477665 CT_Summary_SoE.pdf,"Arm A (Placebo orally, BID)",control,3.0,5.0,8.0,11.0,14.0,17.0,28.0,"Cycle 1: Days 1, 8, 15, 22; Cycle 2: Days 1, 15; Cycles 3-13: Day 1; End of Treatment (EOT) visit: 28 days post-treatment.",,2018.0
PMID 29477665 CT_Summary_SoE.pdf,"Arm B (Vemurafenib 960 mg orally, BID)",intervention,3.0,5.0,8.0,11.0,14.0,17.0,28.0,"Cycle 1: Days 1, 8, 15, 22; Cycle 2: Days 1, 15; Cycles 3-13: Day 1; End of Treatment (EOT) visit: 28 days post-treatment.",,2018.0
PMID 29522138 a_Summary_SoE.pdf,Pacritinib (400 mg QD or 200 mg BID),intervention,3.0,4.0,6.0,9.0,10.0,11.0,28.0,"Weekly for the first 3 weeks, then every 4 weeks through Week 24, then every 12 weeks thereafter.",,2018.0
PMID 29522138 a_Summary_SoE.pdf,Best Available Therapy (BAT),control,3.0,4.0,6.0,9.0,10.0,11.0,28.0,"Weekly for the first 3 weeks, then every 4 weeks through Week 24, then every 12 weeks thereafter.",,2018.0
PMID 29528792 a_Summary_SoE.pdf,Arm A (Selumetinib + Dacarbazine),intervention,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15. Subsequent cycles: Day 1 (every 3 weeks). Imaging every 6 weeks.",,2018.0
PMID 29528792 a_Summary_SoE.pdf,Arm B (Placebo + Dacarbazine),control,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15. Subsequent cycles: Day 1 (every 3 weeks). Imaging every 6 weeks.",,2018.0
PMID 29543933 a_Summary_SoE.pdf,Arm 1 (Standard-dose 3D-CRT/IMRT),control,3.0,22.0,40.0,41.0,42.0,43.0,7.0,"Radiation therapy delivered daily, 5 days per week for 39 fractions (approx. 8 weeks). Follow-up visits occur every 3 months in the first year.",,2018.0
PMID 29543933 a_Summary_SoE.pdf,Arm 2 (High-dose 3D-CRT/IMRT),intervention,3.0,22.0,45.0,46.0,47.0,48.0,7.0,"Radiation therapy delivered daily, 5 days per week for 44 fractions (approx. 9 weeks). Follow-up visits occur every 3 months in the first year.",,2018.0
PMID 29562145 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),intervention,2.0,2.0,5.0,12.0,18.0,25.0,42.0,"Combination Phase (Cycles 1-2): Every 3 weeks (Day 1 and Day 22 of 42-day cycle). Monotherapy Phase (Cycle 3+): Every 2 weeks (Day 1, Day 15, Day 29 of 42-day cycle).",,2018.0
PMID 29562145 a_Summary_SoE.pdf,Arm B (Sunitinib),control,2.0,1.0,3.0,5.0,7.0,9.0,42.0,Day 1 of every 6-week (42-day) cycle for drug dispensing and assessments.,,2018.0
PMID 29562156 a_Summary_SoE.pdf,Arm A (Venetoclax + Rituximab),intervention,1.0,5.0,12.0,19.0,21.0,22.0,28.0,"5-week ramp-up (weekly), then Cycle 1 (D1, 2, 8, 15), Cycles 2-3 (D1, 8, 15), Cycles 4-6 (D1).",,2018.0
PMID 29562156 a_Summary_SoE.pdf,Arm B (Bendamustine + Rituximab),control,1.0,6.0,14.0,20.0,21.0,22.0,28.0,"Cycles 1-3 (D1, 2, 8, 15), Cycles 4-6 (D1, 2).",,2018.0
PMID 29573941 a_Summary_SoE.pdf,Combo 450 (Encorafenib 450mg QD + Binimetinib 45mg BID),intervention,2.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of every 28-day cycle.,,2018.0
PMID 29573941 a_Summary_SoE.pdf,LGX818 (Encorafenib 300mg QD Monotherapy),intervention,2.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of every 28-day cycle.,,2018.0
PMID 29573941 a_Summary_SoE.pdf,Vemurafenib (960mg BID),control,2.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of every 28-day cycle.,,2018.0
PMID 29573941 a_Summary_SoE.pdf,Combo 300 (Encorafenib 300mg QD + Binimetinib 45mg BID),intervention,2.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of every 28-day cycle.,,2018.0
PMID 29624463 a_Summary_SoE.pdf,Arm 1 (Adjuvant Hormonal Therapy),control,1.0,1.0,1.0,2.0,3.0,5.0,91.0,Visits every 3 months (13 weeks) for Goserelin injections and assessments.,,2018.0
PMID 29624463 a_Summary_SoE.pdf,Arm 2 (Adjuvant Chemohormonal Therapy),intervention,1.0,3.0,9.0,11.0,12.0,14.0,21.0,"Chemotherapy cycles every 21 days for 6 cycles (Day 1 infusion, Day 15 labs), followed by hormonal therapy visits every 3 months.",,2018.0
PMID 29625879 CT_Summary_SoE.pdf,Arm A (Tivantinib),intervention,2.0,8.0,14.0,20.0,27.0,34.0,28.0,"Cycle 1: Days 1, 5, 9, 13, 17, 21, 25; Cycle 2: Days 1, 8, 15, 22; Cycle 3+: Days 1, 15",,2018.0
