filename,arm_name,n,median,q1,q3,mean,std,min,max,iqr
PMID 28600132 CT_Summary_SoE.pdf,Arm 1: Brentuximab vedotin (SGN-35),1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 28600132 CT_Summary_SoE.pdf,Arm 2 (Physician's Choice: Methotrexate or Bexarotene),2,22.0,19.5,24.5,22.0,7.0710678118654755,17.0,27.0,5.0
PMID 28600132 CT_Summary_SoE.pdf,Arm 2: Physician's Choice (Methotrexate or Bexarotene),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 28632865 a_Summary_SoE.pdf,Arm A (Bevacizumab + FOLFOX/FOLFIRI),3,27.0,27.0,30.0,29.0,3.4641016151377544,27.0,33.0,3.0
PMID 28632865 a_Summary_SoE.pdf,Arm B (Cetuximab + FOLFOX/FOLFIRI),3,53.0,53.0,53.0,53.0,0.0,53.0,53.0,0.0
PMID 28636851 a_Summary_SoE.pdf,Arm A (Nivolumab),3,27.0,26.5,27.0,26.666666666666668,0.5773502691896255,26.0,27.0,0.5
PMID 28636851 a_Summary_SoE.pdf,Arm B (Investigator's Choice Chemotherapy),3,21.0,21.0,21.0,21.0,0.0,21.0,21.0,0.0
PMID 28644114 a_Summary_SoE.pdf,Arm A (Midostaurin + Chemotherapy),2,73.0,69.5,76.5,73.0,9.899494936611665,66.0,80.0,7.0
PMID 28644114 a_Summary_SoE.pdf,Arm A (Midostaurin/PKC412),1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 28644114 a_Summary_SoE.pdf,Arm B (Placebo + Chemotherapy),2,73.0,69.5,76.5,73.0,9.899494936611665,66.0,80.0,7.0
PMID 28644114 a_Summary_SoE.pdf,Arm B (Placebo),1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 28687830 a_Summary_SoE.pdf,Arm 1 (Radiation Therapy + Paclitaxel + Cisplatin + Cetuximab),3,32.0,32.0,33.5,33.0,1.7320508075688772,32.0,35.0,1.5
PMID 28687830 a_Summary_SoE.pdf,Arm 2 (Radiation Therapy + Paclitaxel + Cisplatin),3,32.0,32.0,33.5,33.0,1.7320508075688772,32.0,35.0,1.5
PMID 28746153 CT_Summary_SoE.pdf,Intravenous Patient Controlled Analgesia (IVPCA),3,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0
PMID 28746153 CT_Summary_SoE.pdf,Thoracic Epidural Analgesia (TEA),3,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0
PMID 28753384 a_Summary_SoE.pdf,Arm A (Cabazitaxel 25 mg/m² + Prednisone),3,24.0,24.0,24.0,24.0,0.0,24.0,24.0,0.0
PMID 28753384 a_Summary_SoE.pdf,Arm B (Cabazitaxel 20 mg/m² + Prednisone),3,24.0,24.0,24.0,24.0,0.0,24.0,24.0,0.0
PMID 28753384 a_Summary_SoE.pdf,Arm C (Docetaxel 75 mg/m² + Prednisone),3,24.0,24.0,24.0,24.0,0.0,24.0,24.0,0.0
PMID 28754483 CT_Summary_SoE.pdf,Matching Placebo,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
PMID 28754483 CT_Summary_SoE.pdf,Matching placebo,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
PMID 28754483 CT_Summary_SoE.pdf,Olaparib 300 mg bd,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
PMID 28754483 CT_Summary_SoE.pdf,Olaparib 300 mg bd tablets,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
PMID 28754483 CT_Summary_SoE.pdf,Olaparib 300 mg twice daily (bd) tablets,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
PMID 28754483 CT_Summary_SoE.pdf,Placebo,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
PMID 28796588 a_Summary_SoE.pdf,G-CHOP (GA101 + CHOP),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 28796588 a_Summary_SoE.pdf,G-CHOP (GA101 plus CHOP),2,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 28796588 a_Summary_SoE.pdf,R-CHOP (Rituximab + CHOP),1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 28796588 a_Summary_SoE.pdf,R-CHOP (Rituximab plus CHOP),2,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0
PMID 28809610 a_Summary_SoE.pdf,Arm A (Cabazitaxel 20 mg/m² + Prednisone),2,20.5,20.25,20.75,20.5,0.7071067811865476,20.0,21.0,0.5
PMID 28809610 a_Summary_SoE.pdf,Arm A (Cabazitaxel 20 mg/m²),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 28809610 a_Summary_SoE.pdf,Arm B (Cabazitaxel 25 mg/m² + Prednisone),2,20.5,20.25,20.75,20.5,0.7071067811865476,20.0,21.0,0.5
PMID 28809610 a_Summary_SoE.pdf,Arm B (Cabazitaxel 25 mg/m²),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 28854067 a_Summary_SoE.pdf,Arm A (Ipilimumab + Paclitaxel + Carboplatin),3,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
PMID 28854067 a_Summary_SoE.pdf,Arm B (Placebo + Paclitaxel + Carboplatin),3,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
PMID 28885881 a_Summary_SoE.pdf,Arm A (Durvalumab / MEDI4736),1,26.0,26.0,26.0,26.0,,26.0,26.0,0.0
PMID 28885881 a_Summary_SoE.pdf,Arm A (MEDI4736 / Durvalumab),2,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0.0
PMID 28885881 a_Summary_SoE.pdf,Arm B (Placebo),3,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0.0
PMID 28891408 a_Summary_SoE.pdf,Arm 1 (Dabrafenib + Trametinib),1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 28891408 a_Summary_SoE.pdf,Arm 2 (Placebos),1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 28891408 a_Summary_SoE.pdf,Arm A (Dabrafenib + Trametinib),1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 28891408 a_Summary_SoE.pdf,Arm B (Placebo),1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 28891408 a_Summary_SoE.pdf,Dabrafenib + Trametinib,1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 28891408 a_Summary_SoE.pdf,Placebo,1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 28891423 a_Summary_SoE.pdf,Arm A (Ipilimumab 10 mg/kg + Nivolumab Placebo),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 28891423 a_Summary_SoE.pdf,Arm A (Ipilimumab 10 mg/kg),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 28891423 a_Summary_SoE.pdf,Arm A (Ipilimumab),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 28891423 a_Summary_SoE.pdf,Arm B (Nivolumab 3 mg/kg + Ipilimumab Placebo),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 28891423 a_Summary_SoE.pdf,Arm B (Nivolumab 3 mg/kg),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 28891423 a_Summary_SoE.pdf,Arm B (Nivolumab),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 28902533 a_Summary_SoE.pdf,Arm A (Pazopanib),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 28902533 a_Summary_SoE.pdf,Arm B (Placebo),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 28902533 a_Summary_SoE.pdf,Matching Placebo,1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 28902533 a_Summary_SoE.pdf,Pazopanib (600 mg or 800 mg daily),2,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 28902533 a_Summary_SoE.pdf,Placebo,1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 28916367 a_Summary_SoE.pdf,Arm A (Rucaparib),1,16.0,16.0,16.0,16.0,,16.0,16.0,0.0
PMID 28916367 a_Summary_SoE.pdf,Arm B (Placebo),1,16.0,16.0,16.0,16.0,,16.0,16.0,0.0
PMID 28916367 a_Summary_SoE.pdf,Placebo,2,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 28916367 a_Summary_SoE.pdf,Rucaparib,2,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 28916371 a_Summary_SoE.pdf,Arm A (Ramucirumab plus Docetaxel),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 28916371 a_Summary_SoE.pdf,Arm A (Ramucirumab plus docetaxel),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 28916371 a_Summary_SoE.pdf,Arm B (Placebo plus Docetaxel),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 28916371 a_Summary_SoE.pdf,Arm B (Placebo plus docetaxel),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 28935843 a_Summary_SoE.pdf,Rituximab IV + CHOP,2,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
PMID 28935843 a_Summary_SoE.pdf,Rituximab IV plus CHOP,1,10.0,10.0,10.0,10.0,,10.0,10.0,0.0
PMID 28935843 a_Summary_SoE.pdf,Rituximab SC + CHOP,2,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
PMID 28935843 a_Summary_SoE.pdf,Rituximab SC plus CHOP,1,10.0,10.0,10.0,10.0,,10.0,10.0,0.0
PMID 28958469a_Summary_SoE.pdf,Lenalidomide,1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 28958469a_Summary_SoE.pdf,Lenalidomide Maintenance,1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 28958469a_Summary_SoE.pdf,Lenalidomide maintenance,1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 28958469a_Summary_SoE.pdf,Placebo,1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 28958469a_Summary_SoE.pdf,Placebo Maintenance,1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 28958469a_Summary_SoE.pdf,Placebo maintenance,1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 28968163 CT a_Summary_SoE.pdf,Arm A (LY2835219 + NSAI),2,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0
PMID 28968163 CT a_Summary_SoE.pdf,Arm B (Placebo + NSAI),2,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0
PMID 28968163 CT a_Summary_SoE.pdf,Control Arm B (Placebo + NSAI),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 28968163 CT a_Summary_SoE.pdf,Experimental Arm A (LY2835219 + NSAI),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 28976863 a_Summary_SoE.pdf,Arm A (Rituximab + Bendamustine),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 28976863 a_Summary_SoE.pdf,Arm A (Rituximab + CHOP/CVP),1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 28976863 a_Summary_SoE.pdf,Arm A (Rituximab + Chemotherapy),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 28976863 a_Summary_SoE.pdf,Arm B (Obinutuzumab + Bendamustine),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 28976863 a_Summary_SoE.pdf,Arm B (Obinutuzumab + CHOP/CVP),1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 28976863 a_Summary_SoE.pdf,Arm B (Obinutuzumab + Chemotherapy),1,16.0,16.0,16.0,16.0,,16.0,16.0,0.0
PMID 29091516 a_Summary_SoE.pdf,Bosutinib,3,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 29091516 a_Summary_SoE.pdf,Imatinib,3,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 29103871 CT_Summary_SoE.pdf,Arm A (Olaparib + Paclitaxel),3,28.0,28.0,32.0,30.666666666666668,4.618802153517006,28.0,36.0,4.0
PMID 29103871 CT_Summary_SoE.pdf,Arm B (Placebo + Paclitaxel),3,28.0,28.0,32.0,30.666666666666668,4.618802153517006,28.0,36.0,4.0
PMID 29136387 a_Summary_SoE.pdf,Arm A (Duloxetine),1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 29136387 a_Summary_SoE.pdf,Arm B (Placebo),1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 29136387 a_Summary_SoE.pdf,Duloxetine,2,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0
PMID 29136387 a_Summary_SoE.pdf,Placebo,2,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0
PMID 29151359 a_Summary_SoE.pdf,Arm A (AZD9291 / Osimertinib),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 29151359 a_Summary_SoE.pdf,Arm A (AZD9291/osimertinib),2,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 29151359 a_Summary_SoE.pdf,Arm B (Standard of Care EGFR-TKI: Gefitinib or Erlotinib),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 29151359 a_Summary_SoE.pdf,Arm B (Standard of Care EGFR-TKI: gefitinib or erlotinib),2,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 29158011 CT_Summary_SoE.pdf,Arm A (Continuous Letrozole),1,2.0,2.0,2.0,2.0,,2.0,2.0,0.0
PMID 29158011 CT_Summary_SoE.pdf,Arm A (Continuous letrozole),2,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
PMID 29158011 CT_Summary_SoE.pdf,Arm B (Intermittent Letrozole),1,2.0,2.0,2.0,2.0,,2.0,2.0,0.0
PMID 29158011 CT_Summary_SoE.pdf,Arm B (Intermittent letrozole),2,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
PMID 29169877 CT_Summary_SoE.pdf,Arm 1a (Carboplatin/Paclitaxel/Bevacizumab),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 29169877 CT_Summary_SoE.pdf,Arm 1b (Carboplatin/Paclitaxel),2,11.0,10.0,12.0,11.0,2.8284271247461903,9.0,13.0,2.0
PMID 29169877 CT_Summary_SoE.pdf,Arm 2a (Carboplatin/Paclitaxel/Bevacizumab/Cetuximab),2,52.5,52.25,52.75,52.5,0.7071067811865476,52.0,53.0,0.5
PMID 29169877 CT_Summary_SoE.pdf,Arm 2b (Carboplatin/Paclitaxel/Cetuximab),2,52.5,52.25,52.75,52.5,0.7071067811865476,52.0,53.0,0.5
PMID 29169877 CT_Summary_SoE.pdf,Carboplatin/Paclitaxel,1,12.0,12.0,12.0,12.0,,12.0,12.0,0.0
PMID 29169877 CT_Summary_SoE.pdf,Carboplatin/Paclitaxel/Bevacizumab,1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 29169877 CT_Summary_SoE.pdf,Carboplatin/Paclitaxel/Bevacizumab/Cetuximab,1,53.0,53.0,53.0,53.0,,53.0,53.0,0.0
PMID 29169877 CT_Summary_SoE.pdf,Carboplatin/Paclitaxel/Cetuximab,1,53.0,53.0,53.0,53.0,,53.0,53.0,0.0
PMID 29224502 a_Summary_SoE.pdf,"Arm A (A+AVD: Brentuximab vedotin plus doxorubicin, vinblastine, and dacarbazine)",1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 29224502 a_Summary_SoE.pdf,Arm A (Brentuximab vedotin + AVD),2,20.0,19.5,20.5,20.0,1.4142135623730951,19.0,21.0,1.0
PMID 29224502 a_Summary_SoE.pdf,Arm B (ABVD),2,16.0,15.5,16.5,16.0,1.4142135623730951,15.0,17.0,1.0
PMID 29224502 a_Summary_SoE.pdf,"Arm B (ABVD: doxorubicin, bleomycin, vinblastine, and dacarbazine)",1,16.0,16.0,16.0,16.0,,16.0,16.0,0.0
PMID 29231094 a_Summary_SoE.pdf,Dalteparin,3,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0
PMID 29231094 a_Summary_SoE.pdf,LMWH/Edoxaban,3,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0
PMID 29238824 a_Summary_SoE.pdf,Gabapentin Arm,3,3.0,2.0,4.0,3.0,2.0,1.0,5.0,2.0
PMID 29238824 a_Summary_SoE.pdf,Observational Arm,3,3.0,2.0,4.0,3.0,2.0,1.0,5.0,2.0
PMID 29238824 a_Summary_SoE.pdf,Placebo Arm,3,3.0,2.0,4.0,3.0,2.0,1.0,5.0,2.0
PMID 29244528 a_Summary_SoE.pdf,Arm A (Lapatinib + Trastuzumab + AI),3,18.0,18.0,18.5,18.333333333333332,0.5773502691896263,18.0,19.0,0.5
PMID 29244528 a_Summary_SoE.pdf,Arm B (Trastuzumab + AI),3,18.0,18.0,18.5,18.333333333333332,0.5773502691896263,18.0,19.0,0.5
PMID 29244528 a_Summary_SoE.pdf,Arm C (Lapatinib + AI),3,13.0,13.0,13.5,13.333333333333334,0.5773502691896255,13.0,14.0,0.5
PMID 29268948 a_Summary_SoE.pdf,Arm A (Atezolizumab),3,20.0,19.0,21.5,20.333333333333332,2.5166114784235827,18.0,23.0,2.5
PMID 29268948 a_Summary_SoE.pdf,Arm B (Chemotherapy),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 29268948 a_Summary_SoE.pdf,"Arm B (Chemotherapy: Vinflunine, Paclitaxel, or Docetaxel)",2,21.5,20.75,22.25,21.5,2.1213203435596424,20.0,23.0,1.5
PMID 29373094 a_Summary_SoE.pdf,Arm A (SB3 - Trastuzumab Biosimilar),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 29373094 a_Summary_SoE.pdf,Arm A (SB3 - proposed trastuzumab biosimilar),1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 29373094 a_Summary_SoE.pdf,Arm B (Herceptin - Trastuzumab),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 29373094 a_Summary_SoE.pdf,Arm B (Herceptin - trastuzumab),1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 29373094 a_Summary_SoE.pdf,Herceptin (trastuzumab),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 29373094 a_Summary_SoE.pdf,SB3 (proposed trastuzumab biosimilar),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 29420164 a_Summary_SoE.pdf,Arm A (Apalutamide),2,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
PMID 29420164 a_Summary_SoE.pdf,Arm A (Apalutamide/ARN-509),1,10.0,10.0,10.0,10.0,,10.0,10.0,0.0
PMID 29420164 a_Summary_SoE.pdf,Arm B (Placebo),3,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
PMID 29477665 CT_Summary_SoE.pdf,"Arm A (Placebo orally, BID)",1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 29477665 CT_Summary_SoE.pdf,Arm A (Placebo),2,17.5,17.25,17.75,17.5,0.7071067811865476,17.0,18.0,0.5
PMID 29477665 CT_Summary_SoE.pdf,"Arm B (Vemurafenib 960 mg orally, BID)",1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 29477665 CT_Summary_SoE.pdf,Arm B (Vemurafenib),2,17.5,17.25,17.75,17.5,0.7071067811865476,17.0,18.0,0.5
PMID 29522138 a_Summary_SoE.pdf,Arm A (Pacritinib 400 mg QD),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 29522138 a_Summary_SoE.pdf,Arm B (Pacritinib 200 mg BID),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 29522138 a_Summary_SoE.pdf,Arm C (Best Available Therapy [BAT]),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 29522138 a_Summary_SoE.pdf,Best Available Therapy (BAT),2,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0
PMID 29522138 a_Summary_SoE.pdf,Pacritinib (400 mg QD or 200 mg BID),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 29522138 a_Summary_SoE.pdf,Pacritinib 200 mg BID,1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 29522138 a_Summary_SoE.pdf,Pacritinib 400 mg QD,1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 29528792 a_Summary_SoE.pdf,Arm A (Selumetinib + Dacarbazine),3,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0
PMID 29528792 a_Summary_SoE.pdf,Arm B (Placebo + Dacarbazine),3,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0
PMID 29543933 a_Summary_SoE.pdf,Arm 1 (Standard-dose 3D-CRT/IMRT),1,43.0,43.0,43.0,43.0,,43.0,43.0,0.0
PMID 29543933 a_Summary_SoE.pdf,Arm 1 (Standard-dose 3D-CRT/IMRT: 70.2 Gy in 39 fractions),1,43.0,43.0,43.0,43.0,,43.0,43.0,0.0
PMID 29543933 a_Summary_SoE.pdf,Arm 1: Standard-dose (70.2 Gy in 39 fractions) 3D-CRT/IMRT,1,43.0,43.0,43.0,43.0,,43.0,43.0,0.0
PMID 29543933 a_Summary_SoE.pdf,Arm 2 (High-dose 3D-CRT/IMRT),1,48.0,48.0,48.0,48.0,,48.0,48.0,0.0
PMID 29543933 a_Summary_SoE.pdf,Arm 2 (High-dose 3D-CRT/IMRT: 79.2 Gy in 44 fractions),1,48.0,48.0,48.0,48.0,,48.0,48.0,0.0
PMID 29543933 a_Summary_SoE.pdf,Arm 2: High-dose (79.2 Gy in 44 fractions) 3D-CRT/IMRT,1,48.0,48.0,48.0,48.0,,48.0,48.0,0.0
PMID 29562145 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),3,25.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0
PMID 29562145 a_Summary_SoE.pdf,Arm B (Sunitinib),3,9.0,9.0,13.5,12.0,5.196152422706632,9.0,18.0,4.5
PMID 29562156 a_Summary_SoE.pdf,Arm A (Venetoclax + Rituximab),3,22.0,22.0,22.5,22.333333333333332,0.5773502691896255,22.0,23.0,0.5
PMID 29562156 a_Summary_SoE.pdf,Arm B (Bendamustine + Rituximab),3,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0
PMID 29573941 a_Summary_SoE.pdf,Combo 300 (Encorafenib 300mg QD + Binimetinib 45mg BID),3,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 29573941 a_Summary_SoE.pdf,Combo 450 (Encorafenib 450mg QD + Binimetinib 45mg BID),3,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 29573941 a_Summary_SoE.pdf,LGX818 (Encorafenib 300mg QD Monotherapy),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 29573941 a_Summary_SoE.pdf,LGX818 (Encorafenib 300mg QD monotherapy),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 29573941 a_Summary_SoE.pdf,LGX818 (Encorafenib 300mg QD),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 29573941 a_Summary_SoE.pdf,Vemurafenib (960mg BID),3,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 29624463 a_Summary_SoE.pdf,Arm 1 (Adjuvant Hormonal Therapy),2,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0
PMID 29624463 a_Summary_SoE.pdf,Arm 1: Adjuvant Hormonal Therapy (Casodex and Zoladex),1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 29624463 a_Summary_SoE.pdf,Arm 2 (Adjuvant Chemohormonal Therapy),2,14.5,14.25,14.75,14.5,0.7071067811865476,14.0,15.0,0.5
PMID 29624463 a_Summary_SoE.pdf,"Arm 2: Adjuvant Chemohormonal Therapy (Mitoxantrone, Prednisone, Casodex, Zoladex)",1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 29625879 CT_Summary_SoE.pdf,Arm A (Tivantinib),1,34.0,34.0,34.0,34.0,,34.0,34.0,0.0
PMID 29625879 CT_Summary_SoE.pdf,Arm B (Placebo),1,34.0,34.0,34.0,34.0,,34.0,34.0,0.0
PMID 29625879 CT_Summary_SoE.pdf,Placebo,2,34.0,34.0,34.0,34.0,0.0,34.0,34.0,0.0
PMID 29625879 CT_Summary_SoE.pdf,Tivantinib (ARQ 197),2,34.0,34.0,34.0,34.0,0.0,34.0,34.0,0.0
PMID 29658430 a_Summary_SoE.pdf,Arm A (Pembrolizumab),3,18.0,18.0,20.0,19.333333333333332,2.309401076758503,18.0,22.0,2.0
PMID 29658430 a_Summary_SoE.pdf,Arm B (Placebo),3,18.0,18.0,20.0,19.333333333333332,2.309401076758503,18.0,22.0,2.0
PMID 29658856 a_Summary_SoE.pdf,Arm 1 (Pembrolizumab + Pemetrexed + Platinum),3,18.0,18.0,19.5,19.0,1.7320508075688772,18.0,21.0,1.5
PMID 29658856 a_Summary_SoE.pdf,Arm 2 (Placebo + Pemetrexed + Platinum),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 29658856 a_Summary_SoE.pdf,Arm 2 (Saline Placebo + Pemetrexed + Platinum),2,19.5,18.75,20.25,19.5,2.1213203435596424,18.0,21.0,1.5
PMID 29668860 a_Summary_SoE.pdf,Alectinib,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMID 29668860 a_Summary_SoE.pdf,Chemotherapy,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
PMID 29668860 a_Summary_SoE.pdf,Chemotherapy (Pemetrexed or Docetaxel),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMID 29726361 CT_Summary_SoE.pdf,Arm 1 (Eucerin),1,26.0,26.0,26.0,26.0,,26.0,26.0,0.0
PMID 29726361 CT_Summary_SoE.pdf,Arm 1 (Standard emollient skin care - Eucerin),2,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0.0
PMID 29726361 CT_Summary_SoE.pdf,Arm 2 (Mometasone furoate 0.1% cream - MF),2,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0.0
PMID 29726361 CT_Summary_SoE.pdf,Arm 2 (Mometasone furoate 0.1% cream),1,26.0,26.0,26.0,26.0,,26.0,26.0,0.0
PMID 29801011 CT_Summary_SoE.pdf,Arm 1 (Gemcitabine),1,8.0,8.0,8.0,8.0,,8.0,8.0,0.0
PMID 29801011 CT_Summary_SoE.pdf,Arm 1 (TURBT + Gemcitabine),2,7.0,6.5,7.5,7.0,1.4142135623730951,6.0,8.0,1.0
PMID 29801011 CT_Summary_SoE.pdf,Arm 2 (Saline),1,8.0,8.0,8.0,8.0,,8.0,8.0,0.0
PMID 29801011 CT_Summary_SoE.pdf,Arm 2 (TURBT + Saline),2,7.0,6.5,7.5,7.0,1.4142135623730951,6.0,8.0,1.0
PMID 29804902 CT_Summary_SoE.pdf,Arm A (LEE011 + Tamoxifen/NSAI + Goserelin),3,16.0,16.0,16.5,16.333333333333332,0.5773502691896263,16.0,17.0,0.5
PMID 29804902 CT_Summary_SoE.pdf,Arm B (Placebo + Tamoxifen/NSAI + Goserelin),3,16.0,16.0,16.5,16.333333333333332,0.5773502691896263,16.0,17.0,0.5
PMID 29856685 a_Summary_SoE.pdf,Arm A (Ibrutinib + Rituximab),3,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0.0
