filename,intervention_type,pos_idx,core_treatment_screening,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,total_screening,total_1_month,total_3_months,total_6_months,total_9_months,total_12_months,n_runs,sponsor_binary,disease_site,treatment_modality,start_year,pct_core_treatment,pct_imaging_diagnostics,pct_labs,pct_clinic_visits,pct_research
PMID 26028407 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,0.5,0.0,0.5,1.5,2.5,4.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,3.0,6.5,11.5,16.5,23.0,2,Industry,Thor,Immunotherapy,2012,78.26086956521739,17.391304347826086,4.3478260869565215,0.0,21.73913043478261
PMID 26028407 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,0.5,0.0,1.0,3.0,5.0,8.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,4.0,9.0,17.0,26.0,36.0,2,Industry,Thor,Immunotherapy,2012,75.0,22.22222222222222,2.7777777777777777,0.0,25.0
PMID 26030518 a_Summary_SoE.pdf,control,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,12.0,16.0,2,Industry,Breast,Targeted Therapy,2013,93.75,0.0,6.25,0.0,6.25
PMID 26030518 a_Summary_SoE.pdf,intervention,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,12.0,16.0,2,Industry,Breast,Targeted Therapy,2013,93.75,0.0,6.25,0.0,6.25
PMID 26035255 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,11.0,17.0,24.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.5,11.5,17.5,24.5,31.5,2,Industry,Heme,Targeted Therapy,2011,0.0,0.0,98.4126984126984,0.0,98.4126984126984
PMID 26035255 a_Summary_SoE.pdf,intervention,0,0.0,5.0,11.0,17.0,24.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.5,11.5,17.5,24.5,31.5,2,Industry,Heme,Targeted Therapy,2011,98.4126984126984,0.0,0.0,0.0,0.0
PMID 26040499 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2,Industry,Breast,Targeted Therapy,2006,100.0,0.0,0.0,0.0,0.0
PMID 26040499 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2,Industry,Breast,Targeted Therapy,2006,100.0,0.0,0.0,0.0,0.0
PMID 26056177 a_Summary_SoE.pdf,intervention,0,0.0,7.0,18.0,34.0,44.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,7.0,18.0,34.0,44.0,53.0,2,Industry,Heme,Targeted Therapy,2007,98.11320754716981,0.0,0.9433962264150944,0.9433962264150944,0.9433962264150944
PMID 26056177 a_Summary_SoE.pdf,intervention,1,0.0,7.0,18.0,34.0,44.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,2.0,7.0,18.0,34.0,44.0,53.0,2,Industry,Heme,Targeted Therapy,2007,98.11320754716981,0.0,0.9433962264150944,0.9433962264150944,0.9433962264150944
PMID 26056177 a_Summary_SoE.pdf,intervention,2,0.0,7.0,18.0,34.0,44.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,7.0,18.0,34.0,44.0,53.0,2,Industry,Heme,Targeted Therapy,2007,98.11320754716981,0.0,0.9433962264150944,0.9433962264150944,0.9433962264150944
PMID 26122726 a_Summary_SoE.pdf,control,0,0.0,13.0,13.0,13.0,13.0,13.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,15.0,16.0,17.0,18.0,2,Industry,Breast,Other,2011,72.22222222222221,27.77777777777778,0.0,0.0,27.77777777777778
PMID 26122726 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,6.0,2,Industry,Breast,Other,2011,16.666666666666664,83.33333333333334,0.0,0.0,83.33333333333334
PMID 26159065 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,6.0,6.0,6.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,8.5,11.5,15.0,2,Industry,Thor,Targeted Therapy,2012,40.0,40.0,20.0,0.0,60.0
PMID 26159065 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,6.0,6.0,6.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,8.5,11.5,15.0,2,Industry,Thor,Targeted Therapy,2012,40.0,40.0,20.0,0.0,60.0
PMID 26169611 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,6.0,6.0,6.0,1.0,0.0,0.0,0.5,1.5,2.5,0.0,3.0,5.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,14.5,15.5,16.5,2,Industry,Thor,Targeted Therapy,2011,36.36363636363637,15.151515151515152,48.484848484848484,0.0,63.63636363636364
PMID 26169611 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,6.0,6.0,6.0,1.0,0.0,0.0,0.5,1.5,2.5,0.0,3.0,5.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,14.5,15.5,16.5,2,Industry,Thor,Targeted Therapy,2011,36.36363636363637,15.151515151515152,48.484848484848484,0.0,63.63636363636364
PMID 26206652 CT_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,2,Non-Industry,GI,Procedure,2012,11.11111111111111,0.0,77.77777777777779,11.11111111111111,77.77777777777779
PMID 26206652 CT_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,2,Non-Industry,GI,Procedure,2012,11.11111111111111,0.0,77.77777777777779,11.11111111111111,77.77777777777779
PMID 26244877 a_Summary_SoE.pdf,control,0,0.0,0.5,1.0,1.5,2.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,2.0,0.0,0.5,0.5,0.5,0.5,0.5,2.0,1.0,2.0,3.0,4.0,5.0,2,Industry,GU,Chemotherapy,2006,50.0,0.0,40.0,10.0,40.0
PMID 26244877 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,6.5,7.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,7.0,8.0,9.0,2,Industry,GU,Chemotherapy,2006,83.33333333333334,0.0,16.666666666666664,0.0,16.666666666666664
PMID 26351350 a_Summary_SoE.pdf,control,0,0.0,1.0,2.0,3.5,5.0,6.5,1.0,0.0,0.5,1.0,1.5,2.5,1.0,1.0,1.5,2.5,3.5,4.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,2.0,4.0,7.0,10.0,13.5,2,Non-Industry,Skin,Targeted Therapy,2000,48.148148148148145,18.51851851851852,33.33333333333333,0.0,51.85185185185185
PMID 26351350 a_Summary_SoE.pdf,control,1,0.0,3.0,5.0,8.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,11.0,14.0,1,Non-Industry,Skin,Targeted Therapy,2000,100.0,0.0,0.0,0.0,0.0
PMID 26351350 a_Summary_SoE.pdf,intervention,0,0.0,2.5,4.5,7.5,10.5,13.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,4.5,7.5,10.5,14.0,2,Non-Industry,Skin,Targeted Therapy,2000,96.42857142857143,3.571428571428571,0.0,0.0,3.571428571428571
PMID 26351350 a_Summary_SoE.pdf,intervention,1,0.0,3.0,5.0,8.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,11.0,14.0,1,Non-Industry,Skin,Targeted Therapy,2000,100.0,0.0,0.0,0.0,0.0
PMID 26351350 a_Summary_SoE.pdf,intervention,2,0.0,3.0,5.0,8.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,11.0,14.0,1,Non-Industry,Skin,Targeted Therapy,2000,100.0,0.0,0.0,0.0,0.0
PMID 26351350 a_Summary_SoE.pdf,intervention,3,0.0,3.0,5.0,8.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,11.0,14.0,1,Non-Industry,Skin,Targeted Therapy,2000,100.0,0.0,0.0,0.0,0.0
PMID 26371143 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,8.0,17.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,13.0,26.0,39.0,53.0,2,Industry,Other,Chemotherapy,2011,33.9622641509434,0.0,66.0377358490566,0.0,66.0377358490566
PMID 26371143 a_Summary_SoE.pdf,intervention,0,0.0,4.0,10.0,18.0,26.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,8.0,17.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.0,18.0,35.0,52.0,71.0,2,Industry,Other,Chemotherapy,2011,50.70422535211267,0.0,49.29577464788733,0.0,49.29577464788733
PMID 26377300 CT_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,3.0,4.5,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.5,6.0,7.5,2,Industry,Heme,Targeted Therapy,2010,0.0,6.666666666666667,93.33333333333333,0.0,100.0
PMID 26377300 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,3.0,4.5,6.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.5,6.0,7.5,2,Industry,Heme,Targeted Therapy,2010,100.0,0.0,0.0,0.0,0.0
PMID 26406148 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.0,7.0,10.0,14.0,2,Industry,GU,Immunotherapy,2012,100.0,0.0,0.0,0.0,0.0
PMID 26406148 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,7.0,13.0,20.0,27.0,2,Industry,GU,Immunotherapy,2012,100.0,0.0,0.0,0.0,0.0
PMID 26406150 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,9.0,0.5,1.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,6.0,9.0,12.0,16.0,2,Industry,GU,Targeted Therapy,2013,6.25,56.25,37.5,0.0,93.75
PMID 26406150 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,9.0,0.5,1.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,6.0,9.0,12.0,16.0,2,Industry,GU,Targeted Therapy,2013,6.25,56.25,37.5,0.0,93.75
PMID 26412349 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,2.5,2.5,2.0,0.0,1.0,2.0,2.5,3.5,2,Non-Industry,Breast,Endocrine,2006,0.0,28.57142857142857,0.0,71.42857142857143,28.57142857142857
PMID 26412349 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,2.5,2.5,2.0,2.0,5.0,6.0,6.5,7.5,2,Non-Industry,Breast,Endocrine,2006,53.333333333333336,13.333333333333334,0.0,33.33333333333333,13.333333333333334
PMID 26412456 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,14.0,19.0,2,Industry,Thor,Immunotherapy,2012,94.73684210526315,0.0,5.263157894736842,0.0,5.263157894736842
PMID 26412456 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.5,1.5,2.5,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.5,15.5,23.5,32.0,2,Industry,Thor,Immunotherapy,2012,84.375,12.5,3.125,0.0,15.625
PMID 26416999 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,8.0,8.0,8.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,2.0,2.0,5.0,8.0,9.0,10.0,2,Non-Industry,Breast,Chemotherapy,2004,80.0,0.0,5.0,15.0,5.0
PMID 26416999 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.5,6.0,6.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0,2.5,2.5,0.0,0.0,0.0,0.0,0.5,1.5,2.0,2.0,5.0,8.0,9.0,10.0,2,Non-Industry,Breast,Chemotherapy,2004,60.0,0.0,25.0,15.0,25.0
PMID 26527790 a_Summary_SoE.pdf,control,0,0.0,17.5,34.5,34.5,34.5,34.5,1.0,0.0,0.0,2.0,3.0,5.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.0,35.0,37.0,38.0,40.0,2,Industry,HN,Targeted Therapy,2006,86.25,12.5,1.25,0.0,13.75
PMID 26527790 a_Summary_SoE.pdf,intervention,0,0.0,17.5,34.5,34.5,34.5,34.5,1.0,0.0,0.0,2.0,3.0,5.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.0,35.0,37.0,38.0,40.0,2,Industry,HN,Targeted Therapy,2006,86.25,12.5,1.25,0.0,13.75
PMID 26540028 a_Summary_SoE.pdf,control,0,0.0,2.0,3.0,4.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,4.5,5.5,6.5,2,Industry,HN,Targeted Therapy,2006,84.61538461538461,0.0,15.384615384615385,0.0,15.384615384615385
PMID 26540028 a_Summary_SoE.pdf,intervention,0,0.0,2.0,3.0,4.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,4.5,5.5,6.5,2,Industry,HN,Targeted Therapy,2006,84.61538461538461,0.0,15.384615384615385,0.0,15.384615384615385
PMID 26598744 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,11.0,15.0,20.0,2,Industry,Breast,Targeted Therapy,2007,90.0,5.0,5.0,0.0,10.0
PMID 26598744 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,8.0,9.0,2,Industry,Breast,Targeted Therapy,2007,0.0,55.55555555555556,44.44444444444444,0.0,100.0
PMID 26598744 a_Summary_SoE.pdf,intervention,1,0.0,4.5,12.0,12.0,12.0,12.0,1.0,1.0,1.5,2.5,3.5,4.5,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,14.5,16.5,17.5,18.5,2,Industry,Breast,Targeted Therapy,2007,64.86486486486487,24.324324324324326,10.81081081081081,0.0,35.13513513513514
PMID 26598744 a_Summary_SoE.pdf,intervention,2,0.0,2.0,5.0,9.0,13.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,11.0,15.0,20.0,2,Industry,Breast,Targeted Therapy,2007,90.0,5.0,5.0,0.0,10.0
PMID 26628478 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,8.0,8.0,8.0,1.0,0.0,0.0,0.5,2.5,3.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.5,10.5,13.0,2,Industry,GI,Targeted Therapy,2008,61.53846153846154,26.923076923076923,11.538461538461538,0.0,38.46153846153846
PMID 26628478 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,8.0,8.0,8.0,1.0,0.0,0.0,0.5,2.5,3.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.5,10.5,13.0,2,Industry,GI,Targeted Therapy,2008,61.53846153846154,26.923076923076923,11.538461538461538,0.0,38.46153846153846
PMID 26639149 a_Summary_SoE.pdf,control,0,0.0,2.5,5.0,7.5,10.0,12.0,1.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,1.5,3.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,6.5,11.0,14.5,17.5,2,Industry,Heme,Targeted Therapy,2013,68.57142857142857,8.571428571428571,20.0,2.857142857142857,28.57142857142857
PMID 26639149 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,6.5,9.0,11.5,1.0,0.0,0.0,0.5,1.0,1.5,0.0,1.0,3.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,17.0,20.0,2,Industry,Heme,Targeted Therapy,2013,57.49999999999999,7.5,35.0,0.0,42.5
PMID 26655421 CT_Summary_SoE.pdf,control,0,0.0,4.0,8.5,13.0,13.0,13.0,1.0,0.0,0.0,1.0,2.0,3.0,0.5,2.0,4.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,12.5,21.0,24.0,27.0,2,Industry,Heme,Targeted Therapy,2012,48.148148148148145,11.11111111111111,40.74074074074074,0.0,51.85185185185185
PMID 26655421 CT_Summary_SoE.pdf,intervention,0,0.0,4.0,8.5,13.0,13.0,13.0,1.0,0.0,0.0,1.0,2.0,3.0,0.5,2.0,4.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,12.5,21.0,24.0,27.0,2,Industry,Heme,Targeted Therapy,2012,48.148148148148145,11.11111111111111,40.74074074074074,0.0,51.85185185185185
PMID 26673811 a_Summary_SoE.pdf,control,0,0.0,5.0,13.0,26.0,39.0,53.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,26.0,39.0,53.0,2,Industry,Heme,Targeted Therapy,2012,100.0,0.0,0.0,0.0,0.0
PMID 26673811 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,2.0,2.5,0.0,1.0,2.0,3.5,4.5,6.5,0.5,1.0,2.5,4.5,6.5,9.0,1.0,2.0,5.0,9.0,13.0,18.0,2,Industry,Heme,Targeted Therapy,2012,0.0,13.88888888888889,36.11111111111111,50.0,50.0
PMID 26703889 a_Summary_SoE.pdf,control,0,0.0,1.5,3.0,5.5,7.5,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,14.0,2,Industry,Other,Targeted Therapy,2012,75.0,0.0,25.0,0.0,25.0
PMID 26703889 a_Summary_SoE.pdf,intervention,0,0.0,1.5,3.0,5.5,7.5,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,14.0,2,Industry,Other,Targeted Therapy,2012,75.0,0.0,25.0,0.0,25.0
PMID 26712084b_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2,Industry,Thor,Immunotherapy,2013,100.0,0.0,0.0,0.0,0.0
PMID 26712084b_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2,Industry,Thor,Immunotherapy,2013,100.0,0.0,0.0,0.0,0.0
PMID 26712084b_Summary_SoE.pdf,intervention,1,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2,Industry,Thor,Immunotherapy,2013,100.0,0.0,0.0,0.0,0.0
PMID 26811519 a_Summary_SoE.pdf,control,0,0.0,22.0,34.0,35.0,35.0,35.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,3.5,6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,38.5,44.5,45.5,46.5,2,Industry,Thor,Chemotherapy,2008,75.26881720430107,10.75268817204301,13.978494623655912,0.0,24.73118279569892
PMID 26811519 a_Summary_SoE.pdf,intervention,0,0.0,22.0,35.0,37.0,37.0,37.0,1.0,0.0,1.0,2.5,4.0,5.0,0.0,0.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,39.0,48.5,50.0,51.0,2,Industry,Thor,Chemotherapy,2008,72.54901960784314,9.803921568627452,17.647058823529413,0.0,27.450980392156865
PMID 26858335 a_Summary_SoE.pdf,control,0,0.0,1.0,2.5,4.5,6.5,9.0,1.0,0.0,1.0,2.5,3.5,5.0,0.0,4.0,9.5,19.0,29.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,26.0,39.0,52.5,2,Industry,Breast,Other,2006,17.142857142857142,9.523809523809524,73.33333333333333,0.0,82.85714285714285
PMID 26858335 a_Summary_SoE.pdf,intervention,0,0.0,5.0,13.0,26.0,39.0,52.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,26.0,39.0,52.5,2,Industry,Breast,Other,2006,100.0,0.0,0.0,0.0,0.0
PMID 26884585 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,5.0,7.0,9.5,1.0,5.0,10.5,16.0,23.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,12.5,21.0,30.5,41.5,2,Industry,GI,Other,2011,0.0,22.89156626506024,77.10843373493977,0.0,100.0
PMID 26884585 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,5.0,7.0,9.5,1.0,5.0,10.5,16.0,23.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,12.5,21.0,30.5,41.5,2,Industry,GI,Other,2011,0.0,22.89156626506024,77.10843373493977,0.0,100.0
PMID 26933849 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,8.0,9.0,2,Industry,GYN,Targeted Therapy,2010,66.66666666666666,33.33333333333333,0.0,0.0,33.33333333333333
