filename,intervention_type,pos_idx,core_treatment_screening,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,total_screening,total_1_month,total_3_months,total_6_months,total_9_months,total_12_months,n_runs
PMID 26416999 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.5,6.0,6.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0,2.5,2.5,0.0,0.0,0.0,0.0,0.5,1.5,2.0,2.0,5.0,8.0,9.0,10.0,2
PMID 26527790 a_Summary_SoE.pdf,control,0,0.0,17.5,34.5,34.5,34.5,34.5,1.0,0.0,0.0,2.0,3.0,5.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.0,35.0,37.0,38.0,40.0,2
PMID 26527790 a_Summary_SoE.pdf,intervention,0,0.0,17.5,34.5,34.5,34.5,34.5,1.0,0.0,0.0,2.0,3.0,5.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.0,35.0,37.0,38.0,40.0,2
PMID 26540028 a_Summary_SoE.pdf,control,0,0.0,2.0,3.0,4.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,4.5,5.5,6.5,2
PMID 26540028 a_Summary_SoE.pdf,intervention,0,0.0,2.0,3.0,4.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,4.5,5.5,6.5,2
PMID 26598744 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,11.0,15.0,20.0,2
PMID 26598744 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,8.0,9.0,2
PMID 26598744 a_Summary_SoE.pdf,intervention,1,0.0,4.5,12.0,12.0,12.0,12.0,1.0,1.0,1.5,2.5,3.5,4.5,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,14.5,16.5,17.5,18.5,2
PMID 26598744 a_Summary_SoE.pdf,intervention,2,0.0,2.0,5.0,9.0,13.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,11.0,15.0,20.0,2
PMID 26628478 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,8.0,8.0,8.0,1.0,0.0,0.0,0.5,2.5,3.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.5,10.5,13.0,2
PMID 26628478 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,8.0,8.0,8.0,1.0,0.0,0.0,0.5,2.5,3.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.5,10.5,13.0,2
PMID 26639149 a_Summary_SoE.pdf,control,0,0.0,2.5,5.0,7.5,10.0,12.0,1.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,1.5,3.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,6.5,11.0,14.5,17.5,2
PMID 26639149 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,6.5,9.0,11.5,1.0,0.0,0.0,0.5,1.0,1.5,0.0,1.0,3.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,17.0,20.0,2
PMID 26655421 CT_Summary_SoE.pdf,control,0,0.0,4.0,8.5,13.0,13.0,13.0,1.0,0.0,0.0,1.0,2.0,3.0,0.5,2.0,4.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,12.5,21.0,24.0,27.0,2
PMID 26655421 CT_Summary_SoE.pdf,intervention,0,0.0,4.0,8.5,13.0,13.0,13.0,1.0,0.0,0.0,1.0,2.0,3.0,0.5,2.0,4.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,12.5,21.0,24.0,27.0,2
PMID 26673811 a_Summary_SoE.pdf,control,0,0.0,5.0,13.0,26.0,39.0,53.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,26.0,39.0,53.0,2
PMID 26673811 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,2.0,2.5,0.0,1.0,2.0,3.5,4.5,6.5,0.5,1.0,2.5,4.5,6.5,9.0,1.0,2.0,5.0,9.0,13.0,18.0,2
PMID 26703889 a_Summary_SoE.pdf,control,0,0.0,1.5,3.0,5.5,7.5,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,14.0,2
PMID 26703889 a_Summary_SoE.pdf,intervention,0,0.0,1.5,3.0,5.5,7.5,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,14.0,2
PMID 26712084b_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2
PMID 26712084b_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2
PMID 26712084b_Summary_SoE.pdf,intervention,1,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2
PMID 26811519 a_Summary_SoE.pdf,control,0,0.0,22.0,34.0,35.0,35.0,35.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,3.5,6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,38.5,44.5,45.5,46.5,2
PMID 26811519 a_Summary_SoE.pdf,intervention,0,0.0,22.0,35.0,37.0,37.0,37.0,1.0,0.0,1.0,2.5,4.0,5.0,0.0,0.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,39.0,48.5,50.0,51.0,2
PMID 26858335 a_Summary_SoE.pdf,control,0,0.0,1.0,2.5,4.5,6.5,9.0,1.0,0.0,1.0,2.5,3.5,5.0,0.0,4.0,9.5,19.0,29.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,26.0,39.0,52.5,2
PMID 26858335 a_Summary_SoE.pdf,intervention,0,0.0,5.0,13.0,26.0,39.0,52.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,26.0,39.0,52.5,2
PMID 26884585 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,5.0,7.0,9.5,1.0,5.0,10.5,16.0,23.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,12.5,21.0,30.5,41.5,2
PMID 26884585 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,5.0,7.0,9.5,1.0,5.0,10.5,16.0,23.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,12.5,21.0,30.5,41.5,2
PMID 26933849 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,8.0,9.0,2
PMID 26933849 a_Summary_SoE.pdf,intervention,0,0.0,5.0,13.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,19.0,20.0,21.0,2
PMID 26997579 a _Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2
PMID 26997579 a _Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2
PMID 27044935 a_Summary_SoE.pdf,control,0,0.0,22.0,41.0,41.0,41.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,42.0,43.0,44.0,45.0,2
PMID 27044935 a_Summary_SoE.pdf,intervention,0,0.0,22.0,28.0,28.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,29.0,30.0,31.0,32.0,2
PMID 27119237 a_Summary_SoE.pdf,control,0,0.0,3.5,7.5,10.5,13.5,17.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.5,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,14.0,17.0,21.0,2
PMID 27119237 a_Summary_SoE.pdf,intervention,0,0.0,3.5,7.5,10.5,13.5,17.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.5,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,14.0,17.0,21.0,2
PMID 27264120 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2
PMID 27264120 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2
PMID 27354480 a_Summary_SoE.pdf,control,0,0.0,0.5,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,5.5,7.5,8.0,8.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,3.0,7.5,11.0,11.5,11.5,2
PMID 27354480 a_Summary_SoE.pdf,intervention,0,0.0,0.5,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,5.5,7.5,8.0,8.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,3.0,7.5,11.0,11.5,11.5,2
PMID 27458307 a_Summary_SoE.pdf,control,0,0.0,6.0,13.0,15.0,16.0,17.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,16.0,17.0,18.0,2
PMID 27458307 a_Summary_SoE.pdf,intervention,0,0.0,6.0,13.0,15.0,16.0,17.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,16.0,17.0,18.0,2
PMID 27458945 a_Summary_SoE.pdf,control,0,0.0,13.0,13.0,13.0,13.0,13.0,1.5,0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.0,15.0,16.0,17.0,18.0,2
PMID 27458945 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,3.0,4.0,5.0,6.0,2
PMID 27557302 a_Summary_SoE.pdf,control,0,0.0,7.0,18.0,32.0,32.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,18.0,33.0,36.0,40.0,2
PMID 27557302 a_Summary_SoE.pdf,intervention,0,0.0,8.0,21.0,36.0,39.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,21.0,36.0,39.0,43.0,2
PMID 27569442 CT_Summary_SoE.pdf,control,0,0.0,3.5,10.5,21.0,24.0,24.0,0.5,0.0,1.5,2.5,3.5,4.0,0.5,3.5,10.0,20.0,22.5,22.5,1.0,0.0,0.0,0.0,0.0,1.5,2.0,7.0,22.0,43.5,50.0,52.0,2
PMID 27569442 CT_Summary_SoE.pdf,intervention,0,0.0,3.5,10.5,24.5,38.5,46.0,0.5,0.0,1.5,2.0,2.5,3.0,0.5,3.5,10.0,18.5,21.0,20.5,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,22.0,45.0,62.0,70.5,2
PMID 27569442 CT_Summary_SoE.pdf,intervention,1,0.0,3.5,10.5,22.5,36.0,43.5,0.5,0.0,1.5,2.5,3.5,4.0,0.5,3.5,10.0,20.0,28.5,29.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,22.0,45.0,68.0,76.5,2
PMID 27705267 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,5.0,11.0,17.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,17.0,20.0,24.0,2
PMID 27705267 a_Summary_SoE.pdf,intervention,0,0.0,5.0,11.0,17.0,20.0,24.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,17.0,20.0,24.0,2
PMID 27717299 a_Summary_SoE.pdf,control,0,0.0,1.5,2.5,4.0,5.5,7.5,1.0,0.5,1.0,2.0,2.5,3.5,0.5,3.0,3.5,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,7.0,10.0,13.0,17.0,2
PMID 27717299 a_Summary_SoE.pdf,intervention,0,0.0,1.5,2.5,4.0,5.5,7.5,1.0,0.5,1.0,2.0,2.5,3.5,0.5,3.0,3.5,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,7.0,10.0,13.0,17.0,2
PMID 27717299 a_Summary_SoE.pdf,intervention,1,0.0,3.0,5.0,8.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,19.0,23.0,26.0,1
PMID 27717303 a_Summary_SoE.pdf,control,0,0.0,2.5,4.5,7.5,10.5,14.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,11.0,15.0,2
PMID 27717303 a_Summary_SoE.pdf,intervention,0,0.0,2.5,4.5,7.5,10.5,14.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,11.0,15.0,2
PMID 27718781 a_Summary_SoE.pdf,control,0,0.0,1.0,3.0,5.0,7.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,4.0,6.0,8.0,10.0,2
PMID 27718781 a_Summary_SoE.pdf,intervention,0,0.0,1.0,3.0,5.0,7.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,4.0,6.0,8.0,10.0,2
PMID 27718784 a_Summary_SoE.pdf,control,0,0.0,5.0,13.0,26.0,39.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,13.0,26.0,39.0,53.0,2
PMID 27718784 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,7.0,13.0,20.0,27.0,2
PMID 27731748 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2
PMID 27731748 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2
PMID 27787547 a_Summary_SoE.pdf,control,0,0.0,5.0,13.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,13.0,24.0,25.0,26.0,2
PMID 27787547 a_Summary_SoE.pdf,intervention,0,0.0,5.0,13.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,13.0,24.0,25.0,26.0,2
PMID 27908454 CT_Summary_SoE.pdf,control,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,11.0,15.0,2
PMID 27908454 CT_Summary_SoE.pdf,intervention,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,11.0,15.0,2
PMID 27914822_Summary_SoE.pdf,control,0,0.0,2.0,4.0,4.0,4.0,4.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,2.0,4.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,9.0,9.5,9.5,2
PMID 27914822_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,4.0,4.0,4.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,2.0,4.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,9.0,9.5,9.5,2
PMID 27918724 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,10.0,13.0,2
PMID 27918724 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,10.0,13.0,2
PMID 27918724 a_Summary_SoE.pdf,intervention,1,0.0,2.0,5.0,9.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,10.0,13.0,1
PMID 27918780 a_Summary_SoE.pdf,control,0,0.0,3.0,6.0,10.0,14.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,6.5,10.5,14.5,19.5,2
PMID 27918780 a_Summary_SoE.pdf,intervention,0,0.0,3.0,6.0,10.0,14.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,6.5,10.5,14.5,19.5,2
PMID 27959613 a_Summary_SoE.pdf,control,0,0.0,1.0,2.0,3.5,5.0,7.0,1.0,1.0,1.5,2.0,2.5,3.0,0.0,1.0,2.5,3.5,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,12.0,16.0,2
PMID 27959613 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.5,5.0,7.0,1.0,1.0,1.5,2.0,2.5,3.0,0.0,1.0,2.5,3.5,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,12.0,16.0,2
PMID 27959700 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,8.5,11.5,15.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,3.5,6.5,10.0,13.0,16.5,2
PMID 27959700 a_Summary_SoE.pdf,intervention,0,0.0,1.5,3.0,4.5,5.5,6.5,0.5,2.5,4.0,5.5,6.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,4.5,7.5,10.5,12.5,14.5,2
PMID 27979383 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
PMID 27979383 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
PMID 28029326 a_Summary_SoE.pdf,control,0,0.0,9.0,15.5,36.5,36.5,36.5,1.5,0.0,1.5,2.0,3.0,4.0,0.0,4.0,10.5,11.0,12.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,13.0,27.5,49.5,51.5,52.5,2
PMID 28029326 a_Summary_SoE.pdf,intervention,0,0.0,9.0,15.5,36.5,36.5,36.5,1.5,0.0,1.5,2.0,3.0,4.0,0.0,4.0,10.5,11.0,12.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,13.0,27.5,49.5,51.5,52.5,2
PMID 28030702 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,10.0,14.0,2
PMID 28030702 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,10.0,14.0,2
PMID 28034081 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,5.0,6.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,8.0,9.0,2
PMID 28034081 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,5.0,6.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,8.0,9.0,2
PMID 28056202 a_Summary_SoE.pdf,control,0,0.0,5.0,13.0,26.0,39.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,26.0,39.0,53.0,2
PMID 28056202 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,12.0,16.0,20.0,25.0,2
PMID 28056202 a_Summary_SoE.pdf,intervention,1,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,12.0,16.0,20.0,25.0,2
PMID 28076709 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,10.0,14.0,2
PMID 28076709 a_Summary_SoE.pdf,intervention,0,0.0,2.5,5.5,10.0,13.0,17.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,3.0,3.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,14.0,17.0,21.0,2
PMID 28125763 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,14.0,2
