filename,intervention_type,pos_idx,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,n_runs,arm_name,intensity_score,pmid,sponsor_binary,Funder,disease_site,Disease Stage,treatment_modality,start_year
PMID 26412349 a_Summary_SoE.pdf,intervention,0,2.0,0.0,1.0,2.0,3.0,4.0,0.0,3,Arm B (Hormonal Therapy Alone),0.3333333333333333,26412349,Non-Industry,NIH,Breast,Non-metastatic,Endocrine,2006
PMID 26412456 a_Summary_SoE.pdf,control,0,1.0,3.0,6.0,10.0,14.0,19.0,21.0,3,Arm B (Docetaxel),1.5833333333333333,26412456,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2012
PMID 26412456 a_Summary_SoE.pdf,intervention,0,1.0,4.0,8.0,14.0,21.0,28.0,14.0,3,Arm A (BMS-936558 / Nivolumab),2.3333333333333335,26412456,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2012
PMID 26416999 a_Summary_SoE.pdf,control,0,2.0,2.0,5.0,8.0,9.0,10.0,21.0,3,Arm A (EC-T: Epirubicin/Cyclophosphamide followed by Docetaxel),0.8333333333333334,26416999,Non-Industry,OTHER,Breast,Non-metastatic,Chemotherapy,2004
PMID 26416999 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,8.0,9.0,10.0,21.0,3,Arm B (ET-X: Epirubicin/Docetaxel followed by Capecitabine),0.8333333333333334,26416999,Non-Industry,OTHER,Breast,Non-metastatic,Chemotherapy,2004
PMID 26527790 a_Summary_SoE.pdf,control,0,2.0,18.0,36.0,38.0,39.0,41.0,56.0,3,Arm A (Placebo + Chemoradiotherapy followed by Placebo Maintenance),3.4166666666666665,26527790,Industry,INDUSTRY,HN,Metastatic,Targeted Therapy,2006
PMID 26527790 a_Summary_SoE.pdf,intervention,0,2.0,18.0,36.0,38.0,39.0,41.0,56.0,3,Arm B (Lapatinib + Chemoradiotherapy followed by Lapatinib Maintenance),3.4166666666666665,26527790,Industry,INDUSTRY,HN,Metastatic,Targeted Therapy,2006
PMID 26540028 a_Summary_SoE.pdf,control,0,1.0,2.0,3.0,4.0,5.0,6.0,30.0,3,Arm B (Placebo po QD),0.5,26540028,Industry,OTHER,HN,NS,Targeted Therapy,2006
PMID 26540028 a_Summary_SoE.pdf,intervention,0,1.0,2.0,3.0,4.0,5.0,6.0,30.0,3,Arm A (Erlotinib 150 mg po QD),0.5,26540028,Industry,OTHER,HN,NS,Targeted Therapy,2006
PMID 26598744 a_Summary_SoE.pdf,control,0,2.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm 1 (Trastuzumab alone),1.6666666666666667,26598744,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2007
PMID 26598744 a_Summary_SoE.pdf,intervention,0,2.0,3.0,5.0,7.0,8.0,9.0,46.0,3,Arm 2 (Lapatinib alone),0.75,26598744,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2007
PMID 26598744 a_Summary_SoE.pdf,intervention,1,2.0,6.0,14.0,16.0,17.0,18.0,7.0,3,Arm 3 (Sequence: Trastuzumab then Lapatinib),1.5,26598744,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2007
PMID 26598744 a_Summary_SoE.pdf,intervention,2,2.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm 4 (Combination: Lapatinib and Trastuzumab),1.6666666666666667,26598744,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2007
PMID 26628478 a_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,11.0,13.0,21.0,3,Arm B (CapeOx + Placebo),1.0833333333333333,26628478,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2008
PMID 26628478 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,11.0,13.0,21.0,3,Arm A (CapeOx + Lapatinib),1.0833333333333333,26628478,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2008
PMID 26639149 a_Summary_SoE.pdf,control,0,1.0,3.0,7.0,13.0,17.0,20.0,28.0,3,Arm A (Chlorambucil),1.6666666666666667,26639149,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2013
PMID 26639149 a_Summary_SoE.pdf,intervention,0,1.0,3.0,7.0,13.0,17.0,20.0,28.0,3,Arm B (PCI-32765 / Ibrutinib),1.6666666666666667,26639149,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2013
PMID 26655421 CT_Summary_SoE.pdf,control,0,1.0,6.0,13.0,21.0,24.0,27.0,28.0,3,Arm A (Placebo + Bendamustine and Rituximab),2.25,26655421,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 26655421 CT_Summary_SoE.pdf,intervention,0,1.0,6.0,13.0,21.0,24.0,27.0,28.0,3,Arm B (Ibrutinib + Bendamustine and Rituximab),2.25,26655421,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 26673811 a_Summary_SoE.pdf,control,0,1.0,5.0,13.0,26.0,39.0,53.0,21.0,3,Arm B (Temsirolimus),4.416666666666667,26673811,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 26673811 a_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm A (Ibrutinib),1.5,26673811,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 26703889 a_Summary_SoE.pdf,control,0,1.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm B (Placebo + Best Supportive Care),1.1666666666666667,26703889,Industry,INDUSTRY,Other,Metastatic,Targeted Therapy,2012
PMID 26703889 a_Summary_SoE.pdf,intervention,0,1.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm A (Everolimus + Best Supportive Care),1.1666666666666667,26703889,Industry,INDUSTRY,Other,Metastatic,Targeted Therapy,2012
PMID 26712084b_Summary_SoE.pdf,control,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Docetaxel 75 mg/m2 Q3W,1.5,26712084,Industry,INDUSTRY,Thor,NS,Immunotherapy,2013
PMID 26712084b_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,MK-3475 10 mg/kg Q3W,1.5,26712084,Industry,INDUSTRY,Thor,NS,Immunotherapy,2013
PMID 26712084b_Summary_SoE.pdf,intervention,1,1.0,2.0,5.0,9.0,13.0,18.0,21.0,2,MK-3475 2 mg/kg Q3W,1.5,26712084,Industry,INDUSTRY,Thor,NS,Immunotherapy,2013
PMID 26811519 a_Summary_SoE.pdf,control,0,1.0,22.0,38.0,44.0,45.0,46.0,28.0,3,Arm B (Etoposide + Cisplatin + TRT followed by Platinum-doublet consolidation),3.8333333333333335,26811519,Industry,INDUSTRY,Thor,Non-metastatic,Chemotherapy,2008
PMID 26811519 a_Summary_SoE.pdf,intervention,0,1.0,22.0,38.0,47.0,49.0,50.0,21.0,3,Arm A (Pemetrexed + Cisplatin + TRT followed by Pemetrexed consolidation),4.166666666666667,26811519,Industry,INDUSTRY,Thor,Non-metastatic,Chemotherapy,2008
PMID 26858335 a_Summary_SoE.pdf,control,0,1.0,5.0,13.0,26.0,39.0,52.0,7.0,3,Arm B (Standard Supportive Care alone),4.333333333333333,26858335,Industry,INDUSTRY,Breast,Metastatic,Other,2006
PMID 26858335 a_Summary_SoE.pdf,intervention,0,1.0,5.0,13.0,26.0,39.0,52.0,7.0,3,Arm A (Epoetin Alfa plus Standard Supportive Care),4.333333333333333,26858335,Industry,INDUSTRY,Breast,Metastatic,Other,2006
PMID 26884585 a_Summary_SoE.pdf,control,0,2.0,5.0,13.0,21.0,30.0,39.0,28.0,3,Placebo,3.25,26884585,Industry,INDUSTRY,GI,Metastatic,Other,2011
PMID 26884585 a_Summary_SoE.pdf,intervention,0,2.0,5.0,13.0,21.0,30.0,39.0,28.0,3,Apatinib (850 mg once daily),3.25,26884585,Industry,INDUSTRY,GI,Metastatic,Other,2011
PMID 26933849 a_Summary_SoE.pdf,control,0,1.0,2.0,5.0,7.0,8.0,9.0,21.0,3,Every-3-week Paclitaxel + Carboplatin,0.75,26933849,Industry,NIH,GYN,Metastatic,Targeted Therapy,2010
PMID 26933849 a_Summary_SoE.pdf,intervention,0,1.0,5.0,13.0,19.0,20.0,21.0,21.0,3,Weekly Paclitaxel + Carboplatin,1.75,26933849,Industry,NIH,GYN,Metastatic,Targeted Therapy,2010
PMID 26997579 a _Summary_SoE.pdf,control,0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3,Ondansetron + fosaprepitant + dexamethasone,0.1666666666666666,26997579,Industry,INDUSTRY,Multiple,Metastatic,Other,2014
PMID 26997579 a _Summary_SoE.pdf,intervention,0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3,APF530 (granisetron extended-release) + fosaprepitant + dexamethasone,0.1666666666666666,26997579,Industry,INDUSTRY,Multiple,Metastatic,Other,2014
PMID 27044935 a_Summary_SoE.pdf,control,0,3.0,22.0,42.0,43.0,44.0,45.0,7.0,3,Arm 1 (Conventionally Fractionated 3D-CRT/IMRT),3.75,27044935,Non-Industry,NETWORK,GU,Non-metastatic,Radiation,2006
PMID 27044935 a_Summary_SoE.pdf,intervention,0,3.0,22.0,29.0,30.0,31.0,32.0,7.0,3,Arm 2 (Hypofractionated 3D-CRT/IMRT),2.6666666666666665,27044935,Non-Industry,NETWORK,GU,Non-metastatic,Radiation,2006
PMID 27119237 a_Summary_SoE.pdf,control,0,1.0,5.0,11.0,14.0,17.0,21.0,28.0,3,Placebo + Lenalidomide + Dexamethasone,1.75,27119237,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 27119237 a_Summary_SoE.pdf,intervention,0,1.0,5.0,11.0,14.0,17.0,21.0,28.0,3,MLN9708 + Lenalidomide + Dexamethasone,1.75,27119237,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 27264120 a_Summary_SoE.pdf,control,0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3,Arm 2 (Placebo),0.1666666666666666,27264120,Non-Industry,NETWORK,Breast,Non-metastatic,Endocrine,2004
PMID 27264120 a_Summary_SoE.pdf,control,1,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1,Arm 2: Placebo (MA.17 Core Study),0.25,27264120,Non-Industry,NETWORK,Breast,Non-metastatic,Endocrine,2004
PMID 27264120 a_Summary_SoE.pdf,intervention,0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3,Arm 1 (Letrozole),0.1666666666666666,27264120,Non-Industry,NETWORK,Breast,Non-metastatic,Endocrine,2004
PMID 27264120 a_Summary_SoE.pdf,intervention,1,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1,Arm 1: Letrozole (MA.17 Core Study),0.25,27264120,Non-Industry,NETWORK,Breast,Non-metastatic,Endocrine,2004
PMID 27354480 a_Summary_SoE.pdf,control,0,1.0,1.0,4.0,7.0,7.0,7.0,28.0,3,Placebo,0.5833333333333334,27354480,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2010
PMID 27354480 a_Summary_SoE.pdf,intervention,0,1.0,1.0,4.0,7.0,7.0,7.0,28.0,3,Lenalidomide,0.5833333333333334,27354480,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2010
PMID 27458307 a_Summary_SoE.pdf,control,0,1.0,6.0,13.0,16.0,17.0,18.0,21.0,3,Arm B (Placebo + Etoposide/Platinum),1.5,27458307,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2011
PMID 27458307 a_Summary_SoE.pdf,intervention,0,1.0,6.0,13.0,16.0,17.0,18.0,21.0,3,Arm A (Ipilimumab + Etoposide/Platinum),1.5,27458307,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2011
PMID 27458945 a_Summary_SoE.pdf,control,0,2.0,13.0,15.0,16.0,17.0,18.0,0.0,3,Arm B (Radiosurgery + Whole Brain Radiation Therapy),1.5,27458945,Non-Industry,OTHER,Multiple,Metastatic,Radiation,2006
PMID 27458945 a_Summary_SoE.pdf,intervention,0,2.0,1.0,3.0,4.0,5.0,6.0,0.0,3,Arm A (Radiosurgery alone),0.5,27458945,Non-Industry,OTHER,Multiple,Metastatic,Radiation,2006
PMID 27557302 a_Summary_SoE.pdf,control,0,1.0,7.0,18.0,33.0,36.0,40.0,21.0,3,Vd (Bortezomib and Dexamethasone),3.3333333333333335,27557302,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2014
PMID 27557302 a_Summary_SoE.pdf,intervention,0,1.0,8.0,21.0,36.0,39.0,43.0,21.0,3,"DVd (Daratumumab, Bortezomib, and Dexamethasone)",3.5833333333333335,27557302,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2014
PMID 27569442 CT_Summary_SoE.pdf,control,0,2.0,4.0,15.0,31.0,38.0,41.0,35.0,3,Arm A & C (MAP - Control),3.4166666666666665,27569442,Non-Industry,NETWORK,Other,"Metastatic, Non-metastatic",Immunotherapy,2005
PMID 27569442 CT_Summary_SoE.pdf,intervention,0,2.0,4.0,15.0,34.0,52.0,56.0,28.0,3,Arm B (MAP + Pegylated Interferon alfa-2b),4.666666666666667,27569442,Non-Industry,NETWORK,Other,"Metastatic, Non-metastatic",Immunotherapy,2005
PMID 27569442 CT_Summary_SoE.pdf,intervention,1,2.0,4.0,15.0,31.0,47.0,61.0,35.0,3,Arm D (MAP + Ifosfamide/Etoposide),5.083333333333333,27569442,Non-Industry,NETWORK,Other,"Metastatic, Non-metastatic",Immunotherapy,2005
PMID 27705267 a_Summary_SoE.pdf,control,0,2.0,5.0,11.0,17.0,20.0,24.0,28.0,3,Arm B (Rd: Lenalidomide and Dexamethasone),2.0,27705267,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2014
PMID 27705267 a_Summary_SoE.pdf,intervention,0,2.0,5.0,11.0,17.0,20.0,24.0,28.0,3,"Arm A (DRd: Daratumumab, Lenalidomide, and Dexamethasone)",2.0,27705267,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2014
PMID 27717299 a_Summary_SoE.pdf,control,0,1.0,5.0,7.0,10.0,13.0,17.0,28.0,3,Placebo,1.4166666666666667,27717299,Industry,INDUSTRY,GYN,Metastatic,Targeted Therapy,2013
PMID 27717299 a_Summary_SoE.pdf,intervention,0,1.0,5.0,7.0,10.0,13.0,17.0,28.0,3,Niraparib,1.4166666666666667,27717299,Industry,INDUSTRY,GYN,Metastatic,Targeted Therapy,2013
PMID 27717299 a_Summary_SoE.pdf,intervention,1,1.0,14.0,16.0,19.0,23.0,26.0,28.0,1,Niraparib (Food Effect Sub-Study),2.1666666666666665,27717299,Industry,INDUSTRY,GYN,Metastatic,Targeted Therapy,2013
PMID 27717303 a_Summary_SoE.pdf,control,0,2.0,3.0,5.0,8.0,11.0,15.0,28.0,3,Arm B (Placebo + Letrozole),1.25,27717303,Industry,INDUSTRY,Breast,Metastatic,Endocrine,2013
PMID 27717303 a_Summary_SoE.pdf,intervention,0,2.0,3.0,5.0,8.0,11.0,15.0,28.0,3,Arm A (LEE011 + Letrozole),1.25,27717303,Industry,INDUSTRY,Breast,Metastatic,Endocrine,2013
PMID 27718781 a_Summary_SoE.pdf,control,0,2.0,2.0,4.0,6.0,8.0,10.0,42.0,3,Arm B (Placebo),0.8333333333333334,27718781,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2007
PMID 27718781 a_Summary_SoE.pdf,intervention,0,2.0,2.0,4.0,6.0,8.0,10.0,42.0,3,Arm A (Sunitinib),0.8333333333333334,27718781,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2007
PMID 27718784 a_Summary_SoE.pdf,control,0,2.0,5.0,13.0,26.0,39.0,53.0,7.0,3,Arm IC (Investigator's Choice),4.416666666666667,27718784,Industry,INDUSTRY,HN,Metastatic,Immunotherapy,2014
PMID 27718784 a_Summary_SoE.pdf,intervention,0,2.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Arm N (Nivolumab),2.25,27718784,Industry,INDUSTRY,HN,Metastatic,Immunotherapy,2014
PMID 27731748 a_Summary_SoE.pdf,control,0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,3,FC (fludarabine and cyclophosphamide),0.0,27731748,Industry,INDUSTRY,Heme,Hematologic,Other,2009
PMID 27731748 a_Summary_SoE.pdf,intervention,0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,3,OFA+FC (Ofatumumab plus fludarabine and cyclophosphamide),0.0,27731748,Industry,INDUSTRY,Heme,Hematologic,Other,2009
PMID 27787547 a_Summary_SoE.pdf,control,0,1.0,5.0,13.0,24.0,25.0,26.0,7.0,3,Placebo,2.1666666666666665,27787547,Industry,INDUSTRY,GU,Non-metastatic,Targeted Therapy,2004
PMID 27787547 a_Summary_SoE.pdf,intervention,0,1.0,5.0,13.0,24.0,25.0,26.0,7.0,3,cG250,2.1666666666666665,27787547,Industry,INDUSTRY,GU,Non-metastatic,Targeted Therapy,2004
PMID 27908454 CT_Summary_SoE.pdf,control,0,1.0,3.0,5.0,8.0,11.0,15.0,28.0,3,Arm B (Anastrozole 1 mg),1.25,27908454,Industry,INDUSTRY,Breast,Metastatic,Other,2012
PMID 27908454 CT_Summary_SoE.pdf,intervention,0,1.0,3.0,5.0,8.0,11.0,15.0,28.0,3,Arm A (Fulvestrant 500 mg),1.25,27908454,Industry,INDUSTRY,Breast,Metastatic,Other,2012
PMID 27914822_Summary_SoE.pdf,control,0,1.0,4.0,8.0,9.0,10.0,10.0,21.0,3,Observation Arm (Control),0.8333333333333334,27914822,Non-Industry,NETWORK,Other,NS,Procedure,2008
PMID 27914822_Summary_SoE.pdf,intervention,0,1.0,4.0,8.0,9.0,10.0,10.0,21.0,3,STS Arm (Sodium Thiosulfate),0.8333333333333334,27914822,Non-Industry,NETWORK,Other,NS,Procedure,2008
PMID 27918724 a_Summary_SoE.pdf,control,0,1.0,2.0,5.0,9.0,10.0,13.0,14.0,3,Arm B (Placebo),1.0833333333333333,27918724,Industry,INDUSTRY,Other,Metastatic,Other,2013
PMID 27918724 a_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,9.0,10.0,13.0,14.0,3,Arm A (Telotristat etiprate 250 mg or 500 mg tid),1.0833333333333333,27918724,Industry,INDUSTRY,Other,Metastatic,Other,2013
PMID 27918724 a_Summary_SoE.pdf,intervention,1,1.0,2.0,5.0,9.0,10.0,13.0,14.0,2,Telotristat etiprate 500 mg tid,1.0833333333333333,27918724,Industry,INDUSTRY,Other,Metastatic,Other,2013
PMID 27918780 a_Summary_SoE.pdf,control,0,1.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm B (Herceptin plus taxane),1.6666666666666667,27918780,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2012
PMID 27918780 a_Summary_SoE.pdf,intervention,0,1.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm A (Hercules plus taxane),1.6666666666666667,27918780,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2012
PMID 27959613 a_Summary_SoE.pdf,control,0,1.0,3.0,6.0,9.0,12.0,16.0,28.0,3,Arm B (Placebo + Letrozole),1.3333333333333333,27959613,Industry,INDUSTRY,Breast,Metastatic,Endocrine,2013
PMID 27959613 a_Summary_SoE.pdf,intervention,0,1.0,3.0,6.0,9.0,12.0,16.0,28.0,3,Arm A (PD-0332991 + Letrozole),1.3333333333333333,27959613,Industry,INDUSTRY,Breast,Metastatic,Endocrine,2013
PMID 27959700 a_Summary_SoE.pdf,control,0,1.0,4.0,7.0,10.0,12.0,14.0,21.0,3,Arm B (Platinum-based Doublet Chemotherapy),1.1666666666666667,27959700,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2014
PMID 27959700 a_Summary_SoE.pdf,intervention,0,1.0,4.0,7.0,10.0,12.0,14.0,21.0,3,Arm A (AZD9291 / Osimertinib),1.1666666666666667,27959700,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2014
PMID 27979383 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,,2,Docetaxel,0.0,27979383,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2014
PMID 27979383 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,,2,Atezolizumab,0.0,27979383,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2014
PMID 28029326 a_Summary_SoE.pdf,control,0,2.0,13.0,28.0,50.0,52.0,53.0,21.0,3,Arm B (Rituximab + DHAP),4.416666666666667,28029326,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2010
PMID 28029326 a_Summary_SoE.pdf,intervention,0,2.0,13.0,28.0,50.0,52.0,53.0,21.0,3,Arm A (Ofatumumab + DHAP),4.416666666666667,28029326,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2010
PMID 28030702 a_Summary_SoE.pdf,control,0,2.0,2.0,4.0,7.0,10.0,14.0,28.0,2,Arm A (Zoledronic acid every 4 weeks),1.1666666666666667,28030702,Non-Industry,OTHER,Multiple,Metastatic,Other,2009
PMID 28030702 a_Summary_SoE.pdf,intervention,0,2.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm B (Zoledronic acid every 12 weeks),1.1666666666666667,28030702,Non-Industry,OTHER,Multiple,Metastatic,Other,2009
PMID 28030702 a_Summary_SoE.pdf,intervention,1,1.0,2.0,4.0,7.0,10.0,14.0,84.0,1,Arm B (Zoledronic acid 4 mg IV every 12 weeks),1.1666666666666667,28030702,Non-Industry,OTHER,Multiple,Metastatic,Other,2009
PMID 28034081 a_Summary_SoE.pdf,control,0,1.0,2.0,5.0,7.0,8.0,9.0,21.0,3,Arm B (Placebo),0.75,28034081,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2010
PMID 28034081 a_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,7.0,8.0,9.0,21.0,3,Arm A (Ipilimumab 10 mg/kg),0.75,28034081,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2010
PMID 28056202 a_Summary_SoE.pdf,control,0,1.0,5.0,13.0,26.0,39.0,53.0,21.0,3,Arm A (Trastuzumab + Taxane),4.416666666666667,28056202,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2010
PMID 28056202 a_Summary_SoE.pdf,intervention,0,1.0,5.0,11.0,15.0,19.0,24.0,21.0,3,Arm B (Trastuzumab emtansine + Pertuzumab),2.0,28056202,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2010
PMID 28056202 a_Summary_SoE.pdf,intervention,1,1.0,5.5,12.0,16.0,20.0,25.0,21.0,2,Arm C (Trastuzumab emtansine + Pertuzumab-placebo),2.0833333333333335,28056202,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2010
PMID 28076709 a_Summary_SoE.pdf,control,0,2.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm B (60 mg Octreotide LAR),1.1666666666666667,28076709,Industry,INDUSTRY,Other,Metastatic,Endocrine,2012
PMID 28076709 a_Summary_SoE.pdf,intervention,0,2.0,3.0,7.0,14.0,17.0,21.0,56.0,3,Arm A (177Lu-DOTA0-Tyr3-Octreotate + 30 mg Octreotide LAR),1.75,28076709,Industry,INDUSTRY,Other,Metastatic,Endocrine,2012
PMID 28125763 a_Summary_SoE.pdf,control,0,1.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm A (Zometa 4 mg every 4 weeks),1.1666666666666667,28125763,Industry,INDUSTRY,Breast,Metastatic,Other,2006
PMID 28125763 a_Summary_SoE.pdf,intervention,0,1.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm B (Zometa 4 mg every 12 weeks),1.1666666666666667,28125763,Industry,INDUSTRY,Breast,Metastatic,Other,2006
PMID 28126333 a_Summary_SoE.pdf,control,0,2.0,3.0,6.0,10.0,14.0,20.0,21.0,3,Arm 2 (Reference Chemotherapy),1.6666666666666667,28126333,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2013
PMID 28126333 a_Summary_SoE.pdf,intervention,0,2.0,3.0,6.0,10.0,14.0,20.0,21.0,3,Arm 1 (LDK378),1.6666666666666667,28126333,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2013
PMID 28135150 a_Summary_SoE.pdf,control,0,2.0,1.0,2.0,3.0,4.0,5.0,0.0,3,Arm A (Observation),0.4166666666666667,28135150,Non-Industry,NETWORK,Skin,Non-metastatic,Immunotherapy,1999
PMID 28135150 a_Summary_SoE.pdf,intervention,0,2.0,21.0,22.0,23.0,24.0,25.0,7.0,3,Arm B (Four Weeks High-dose IFN Alfa-2b),2.0833333333333335,28135150,Non-Industry,NETWORK,Skin,Non-metastatic,Immunotherapy,1999
PMID 28139405 CT_Summary_SoE.pdf,control,0,1.0,5.0,11.0,19.0,21.0,23.0,28.0,3,Arm B (Placebo + Bendamustine/Rituximab),1.9166666666666667,28139405,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 28139405 CT_Summary_SoE.pdf,intervention,0,1.0,5.0,11.0,19.0,21.0,23.0,28.0,3,Arm A (Idelalisib + Bendamustine/Rituximab),1.9166666666666667,28139405,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 28140392 a_Summary_SoE.pdf,control,0,1.0,3.0,7.0,13.0,20.0,27.0,28.0,3,Chlorambucil (CHB) Arm,2.25,28140392,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2009
PMID 28140392 a_Summary_SoE.pdf,intervention,0,1.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Lenalidomide (LEN) Arm,1.1666666666666667,28140392,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2009
PMID 28146658 a_Summary_SoE.pdf,control,0,2.0,22.0,37.0,38.0,39.0,40.0,45.0,3,Arm 2 (Radiation Therapy + Placebo),3.3333333333333335,28146658,Non-Industry,NETWORK,GU,Non-metastatic,Endocrine,1998
PMID 28146658 a_Summary_SoE.pdf,intervention,0,2.0,22.0,37.0,38.0,39.0,40.0,45.0,3,Arm 1 (Radiation Therapy + Casodex),3.3333333333333335,28146658,Non-Industry,NETWORK,GU,Non-metastatic,Endocrine,1998
PMID 28212060 a_Summary_SoE.pdf,control,0,2.0,5.0,9.0,13.0,17.0,22.0,21.0,3,"Arm B (Investigator's Choice: Paclitaxel, Docetaxel, or Vinflunine)",1.8333333333333333,28212060,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2014
PMID 28212060 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm A (Pembrolizumab),1.5,28212060,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2014
PMID 28249141 a_Summary_SoE.pdf,control,0,2.0,6.0,16.0,27.0,30.0,34.0,28.0,3,Arm 2 (Standard of Care Chemotherapy),2.8333333333333335,28249141,Industry,INDUSTRY,Heme,Hematologic,Immunotherapy,2014
PMID 28249141 a_Summary_SoE.pdf,intervention,0,2.0,6.0,15.0,28.0,36.0,42.0,42.0,3,Arm 1 (Blinatumomab),3.5,28249141,Industry,INDUSTRY,Heme,Hematologic,Immunotherapy,2014
PMID 28257752 CT_Summary_SoE.pdf,control,0,1.0,5.0,9.0,12.0,14.0,16.0,7.0,3,Arm B (Ofatumumab),1.3333333333333333,28257752,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 28257752 CT_Summary_SoE.pdf,intervention,0,1.0,5.0,9.0,12.0,14.0,16.0,7.0,3,Arm A (Idelalisib + Ofatumumab),1.3333333333333333,28257752,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
