filename,nct,pos_idx,arm_name,tt_12mo,original_label,ctgov_label,ctgov_type,ctgov_label_text,confidence,match_status,n_pipeline_arms,n_ctgov_arms,label_flipped
PMID 28968163 CT a_Summary_SoE.pdf,NCT02246621,0,Control Arm B (Placebo + NSAI),20.0,control,control,PLACEBO_COMPARATOR,Placebo + NSAI,0.5,confident_2arm,2,2,False
PMID 28968163 CT a_Summary_SoE.pdf,NCT02246621,0,Experimental Arm A (LY2835219 + NSAI),20.0,intervention,intervention,EXPERIMENTAL,Abemaciclib + NSAI,0.5,confident_2arm,2,2,False
PMID 28976863 a_Summary_SoE.pdf,NCT01332968,0,Arm A (Rituximab + Chemotherapy),14.0,control,control,ACTIVE_COMPARATOR,Rituximab+Chemotherapy,0.5,confident_2arm,2,2,False
PMID 28976863 a_Summary_SoE.pdf,NCT01332968,0,Arm B (Obinutuzumab + Chemotherapy),16.0,intervention,intervention,EXPERIMENTAL,Obinutuzumab+Chemotherapy,0.5,confident_2arm,2,2,False
PMID 29091516 a_Summary_SoE.pdf,NCT02130557,0,Imatinib,14.0,control,control,ACTIVE_COMPARATOR,Imatinib,0.7,confident_2arm,2,2,False
PMID 29091516 a_Summary_SoE.pdf,NCT02130557,0,Bosutinib,14.0,intervention,intervention,EXPERIMENTAL,Bosutinib,0.7,confident_2arm,2,2,False
PMID 29103871 CT_Summary_SoE.pdf,NCT01924533,0,Arm B (Placebo + Paclitaxel),28.0,control,control,PLACEBO_COMPARATOR,Placebo+paclitaxel,1.0,confident_2arm,2,2,False
PMID 29103871 CT_Summary_SoE.pdf,NCT01924533,0,Arm A (Olaparib + Paclitaxel),28.0,intervention,intervention,EXPERIMENTAL,Olaparib+ paclitaxel,1.0,confident_2arm,2,2,False
PMID 29136387 a_Summary_SoE.pdf,NCT01598298,0,Placebo,5.0,control,control,PLACEBO_COMPARATOR,Arm II,1.0,confident_2arm,2,2,False
PMID 29136387 a_Summary_SoE.pdf,NCT01598298,0,Duloxetine,5.0,intervention,intervention,EXPERIMENTAL,Arm I,0.5,confident_2arm,2,2,False
PMID 29151359 a_Summary_SoE.pdf,NCT02296125,0,Arm B (Standard of Care EGFR-TKI: gefitinib or erlotinib),14.0,control,control,ACTIVE_COMPARATOR,Standard of Care + placebo AZD9291,0.5,confident_2arm,2,2,False
PMID 29151359 a_Summary_SoE.pdf,NCT02296125,0,Arm A (AZD9291/osimertinib),14.0,intervention,intervention,EXPERIMENTAL,AZD9291+ placebo,0.5,confident_2arm,2,2,False
PMID 29158011 CT_Summary_SoE.pdf,NCT00553410,0,Arm A (Continuous Letrozole),2.0,control,control,ACTIVE_COMPARATOR,Continuous letrozole,0.8,count_mismatch,3,2,False
PMID 29158011 CT_Summary_SoE.pdf,NCT00553410,0,Arm A (Continuous letrozole),2.0,intervention,intervention,,,0.0,count_mismatch_leftover,3,2,False
PMID 29158011 CT_Summary_SoE.pdf,NCT00553410,1,Arm B (Intermittent letrozole),2.0,intervention,intervention,EXPERIMENTAL,Intermittent letrozole,0.8,count_mismatch,3,2,False
PMID 29169877 CT_Summary_SoE.pdf,NCT00946712,0,Arm 1b (Carboplatin/Paclitaxel),12.0,control,control,,,0.0,count_mismatch_leftover,5,2,False
PMID 29169877 CT_Summary_SoE.pdf,NCT00946712,1,Arm 1a (Carboplatin/Paclitaxel/Bevacizumab),18.0,control,intervention,EXPERIMENTAL,Arm I (chemo +/- bevacizumab),0.492,count_mismatch,5,2,True
PMID 29169877 CT_Summary_SoE.pdf,NCT00946712,0,Arm 1a (Carboplatin/Paclitaxel/Bevacizumab),53.0,intervention,intervention,,,0.0,count_mismatch_leftover,5,2,False
PMID 29169877 CT_Summary_SoE.pdf,NCT00946712,1,Arm 2a (Carboplatin/Paclitaxel/Bevacizumab/Cetuximab),53.0,intervention,intervention,EXPERIMENTAL,"Arm II (chemo, cetuximab, +/- bevacizumab)",0.55,count_mismatch,5,2,False
PMID 29169877 CT_Summary_SoE.pdf,NCT00946712,2,Arm 2b (Carboplatin/Paclitaxel/Cetuximab),52.0,intervention,intervention,,,0.0,count_mismatch_leftover,5,2,False
PMID 29224502 a_Summary_SoE.pdf,NCT01712490,0,"Arm B (ABVD: doxorubicin, bleomycin, vinblastine, and dacarbazine)",16.0,control,control,ACTIVE_COMPARATOR,ABVD,0.857,confident_2arm,2,2,False
PMID 29224502 a_Summary_SoE.pdf,NCT01712490,0,"Arm A (A+AVD: Brentuximab vedotin plus doxorubicin, vinblastine, and dacarbazine)",20.0,intervention,intervention,EXPERIMENTAL,A + AVD,0.867,confident_2arm,2,2,False
PMID 29231094 a_Summary_SoE.pdf,NCT02073682,0,Dalteparin,6.0,control,control,ACTIVE_COMPARATOR,Dalteparin group,0.7,confident_2arm,2,2,False
PMID 29231094 a_Summary_SoE.pdf,NCT02073682,0,LMWH/Edoxaban,6.0,intervention,intervention,EXPERIMENTAL,Edoxaban group,0.5,confident_2arm,2,2,False
PMID 29238824 a_Summary_SoE.pdf,NCT01067144,0,Placebo Arm,3.0,control,control,PLACEBO_COMPARATOR,Control,0.514,count_mismatch,3,2,False
PMID 29238824 a_Summary_SoE.pdf,NCT01067144,1,Observational Arm,3.0,control,control,,,0.0,count_mismatch_leftover,3,2,False
PMID 29238824 a_Summary_SoE.pdf,NCT01067144,0,Gabapentin Arm,3.0,intervention,intervention,EXPERIMENTAL,Gabapentin,0.5,count_mismatch,3,2,False
PMID 29244528 a_Summary_SoE.pdf,NCT01160211,0,Arm B (Trastuzumab + AI),18.0,control,control,ACTIVE_COMPARATOR,Treatment group B,0.6,confident,3,3,False
PMID 29244528 a_Summary_SoE.pdf,NCT01160211,0,Arm C (Lapatinib + AI),13.0,intervention,control,ACTIVE_COMPARATOR,Treatment Group C,0.6,confident,3,3,True
PMID 29244528 a_Summary_SoE.pdf,NCT01160211,1,Arm A (Lapatinib + Trastuzumab + AI),18.0,intervention,intervention,EXPERIMENTAL,Treatment group A,0.75,confident,3,3,False
PMID 29268948 a_Summary_SoE.pdf,NCT02302807,0,"Arm B (Chemotherapy: Vinflunine, Paclitaxel, or Docetaxel)",20.0,control,control,ACTIVE_COMPARATOR,"Arm B: Chemotherapy (Vinflunine, Paclitaxel, or Docetaxel)",0.818,confident_2arm,2,2,False
PMID 29268948 a_Summary_SoE.pdf,NCT02302807,0,Arm A (Atezolizumab),20.0,intervention,intervention,EXPERIMENTAL,Arm A: Atezolizumab,0.5,confident_2arm,2,2,False
PMID 29373094 a_Summary_SoE.pdf,NCT02149524,0,Herceptin (trastuzumab),20.0,control,control,ACTIVE_COMPARATOR,Herceptin (trastuzumab),0.75,confident_2arm,2,2,False
PMID 29373094 a_Summary_SoE.pdf,NCT02149524,0,SB3 (proposed trastuzumab biosimilar),20.0,intervention,intervention,EXPERIMENTAL,SB3 (proposed trastuzumab biosimilar),1.0,confident_2arm,2,2,False
PMID 29420164 a_Summary_SoE.pdf,NCT01946204,0,Arm B (Placebo),10.0,control,control,PLACEBO_COMPARATOR,Treatment Arm B: Placebo,1.0,confident_2arm,2,2,False
PMID 29420164 a_Summary_SoE.pdf,NCT01946204,0,Arm A (Apalutamide/ARN-509),10.0,intervention,intervention,EXPERIMENTAL,Treatment Arm A: Apalutamide,0.75,confident_2arm,2,2,False
PMID 29477665 CT_Summary_SoE.pdf,NCT01667419,0,Arm A (Placebo),17.0,control,control,PLACEBO_COMPARATOR,Cohort 1 Placebo,0.8,count_mismatch,2,4,False
PMID 29477665 CT_Summary_SoE.pdf,NCT01667419,0,Arm B (Vemurafenib),17.0,intervention,intervention,EXPERIMENTAL,Cohort 1 Vemurafenib,0.8,count_mismatch,2,4,False
PMID 29522138 a_Summary_SoE.pdf,NCT02055781,0,Arm C (Best Available Therapy [BAT]),11.0,control,control,ACTIVE_COMPARATOR,Best Available Therapy,0.367,uncertain,3,3,False
PMID 29522138 a_Summary_SoE.pdf,NCT02055781,0,Arm A (Pacritinib 400 mg QD),11.0,intervention,intervention,EXPERIMENTAL,"Pacritinib, Once Daily",0.2,uncertain,3,3,False
PMID 29522138 a_Summary_SoE.pdf,NCT02055781,1,Arm B (Pacritinib 200 mg BID),11.0,intervention,intervention,EXPERIMENTAL,"Pacritinib, Twice Daily",0.033,uncertain,3,3,False
PMID 29528792 a_Summary_SoE.pdf,NCT01974752,0,Arm B (Placebo + Dacarbazine),20.0,control,control,PLACEBO_COMPARATOR,placebo twice daily,0.889,confident_2arm,2,2,False
PMID 29528792 a_Summary_SoE.pdf,NCT01974752,0,Arm A (Selumetinib + Dacarbazine),20.0,intervention,intervention,EXPERIMENTAL,selumetinib 75mg twice daily,0.75,confident_2arm,2,2,False
PMID 29543933 a_Summary_SoE.pdf,NCT00033631,0,Arm 1 (Standard-dose 3D-CRT/IMRT: 70.2 Gy in 39 fractions),43.0,control,control,ACTIVE_COMPARATOR,70.2 Gy,0.5,confident_2arm,2,2,False
PMID 29543933 a_Summary_SoE.pdf,NCT00033631,0,Arm 2 (High-dose 3D-CRT/IMRT: 79.2 Gy in 44 fractions),48.0,intervention,intervention,EXPERIMENTAL,79.2 Gy,0.5,confident_2arm,2,2,False
PMID 29562145 a_Summary_SoE.pdf,NCT02231749,0,Arm B (Sunitinib),9.0,control,control,ACTIVE_COMPARATOR,Arm B: Sunitinib 50 mg,0.5,confident_2arm,2,2,False
PMID 29562145 a_Summary_SoE.pdf,NCT02231749,0,Arm A (Nivolumab + Ipilimumab),25.0,intervention,intervention,EXPERIMENTAL,Arm A: Nivolumab 3 mg/kg + Ipilimumab 1 mg/kg,1.0,confident_2arm,2,2,False
PMID 29562156 a_Summary_SoE.pdf,NCT02005471,0,Arm B (Bendamustine + Rituximab),22.0,control,control,ACTIVE_COMPARATOR,Bendamustine + Rituximab,0.8,count_mismatch,2,4,False
PMID 29562156 a_Summary_SoE.pdf,NCT02005471,0,Arm A (Venetoclax + Rituximab),22.0,intervention,intervention,EXPERIMENTAL,Venetoclax + Rituximab,0.8,count_mismatch,2,4,False
PMID 29573941 a_Summary_SoE.pdf,NCT01909453,0,Vemurafenib (960mg BID),14.0,control,control,ACTIVE_COMPARATOR,Vemurafenib,0.4,count_mismatch,5,4,False
PMID 29573941 a_Summary_SoE.pdf,NCT01909453,1,Vemurafenib (960mg BID),14.0,control,intervention,EXPERIMENTAL,LGX818 300 mg + MEK162,0.0,count_mismatch,5,4,True
PMID 29573941 a_Summary_SoE.pdf,NCT01909453,0,Combo 450 (Encorafenib 450mg QD + Binimetinib 45mg BID),14.0,intervention,intervention,EXPERIMENTAL,LGX818 450 mg + MEK162,0.0,count_mismatch,5,4,False
PMID 29573941 a_Summary_SoE.pdf,NCT01909453,1,LGX818 (Encorafenib 300mg QD),14.0,intervention,intervention,EXPERIMENTAL,LGX818,0.0,count_mismatch,5,4,False
PMID 29573941 a_Summary_SoE.pdf,NCT01909453,2,Combo 300 (Encorafenib 300mg QD + Binimetinib 45mg BID),14.0,intervention,intervention,,,0.0,count_mismatch_leftover,5,4,False
PMID 29624463 a_Summary_SoE.pdf,NCT00004124,0,Arm 1: Adjuvant Hormonal Therapy (Casodex and Zoladex),5.0,control,control,ACTIVE_COMPARATOR,"bicalutamide, goserelin",0.5,confident_2arm,2,2,False
PMID 29624463 a_Summary_SoE.pdf,NCT00004124,0,"Arm 2: Adjuvant Chemohormonal Therapy (Mitoxantrone, Prednisone, Casodex, Zoladex)",14.0,intervention,intervention,EXPERIMENTAL,"bicalutamide, goserelin, mitoxantrone, prednisone",0.562,confident_2arm,2,2,False
PMID 29625879 CT_Summary_SoE.pdf,NCT01755767,0,Placebo,34.0,control,control,PLACEBO_COMPARATOR,Placebo Matching 240 mg BID Cohort,0.514,count_mismatch,2,4,False
PMID 29625879 CT_Summary_SoE.pdf,NCT01755767,0,Tivantinib (ARQ 197),34.0,intervention,intervention,EXPERIMENTAL,Tivantinib 240 mg BID Cohort,0.0,count_mismatch,2,4,False
PMID 29658430 a_Summary_SoE.pdf,NCT02362594,0,Arm B (Placebo),18.0,control,control,PLACEBO_COMPARATOR,Placebo,1.0,confident_2arm,2,2,False
PMID 29658430 a_Summary_SoE.pdf,NCT02362594,0,Arm A (Pembrolizumab),18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab,1.0,confident_2arm,2,2,False
PMID 29658856 a_Summary_SoE.pdf,NCT02578680,0,Arm 2 (Saline Placebo + Pemetrexed + Platinum),18.0,control,control,ACTIVE_COMPARATOR,Control,0.5,confident_2arm,2,2,False
PMID 29658856 a_Summary_SoE.pdf,NCT02578680,0,Arm 1 (Pembrolizumab + Pemetrexed + Platinum),18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab+Pemetrexed+Platinum Chemotherapy Followed by Pembrolizumab+Pemetrexed,0.5,confident_2arm,2,2,False
PMID 29668860 a_Summary_SoE.pdf,NCT02604342,0,Chemotherapy,0.0,control,control,ACTIVE_COMPARATOR,Premetrexed/Docetaxel,0.5,confident_2arm,2,2,False
PMID 29668860 a_Summary_SoE.pdf,NCT02604342,0,Alectinib,0.0,intervention,intervention,EXPERIMENTAL,Alectinib,1.0,confident_2arm,2,2,False
PMID 29726361 CT_Summary_SoE.pdf,NCT01856543,0,Arm 1 (Standard emollient skin care - Eucerin),26.0,control,control,PLACEBO_COMPARATOR,Eucerin,0.5,confident_2arm,2,2,False
PMID 29726361 CT_Summary_SoE.pdf,NCT01856543,0,Arm 2 (Mometasone furoate 0.1% cream - MF),26.0,intervention,intervention,EXPERIMENTAL,Mometasone Furoate 0.1%,0.5,confident_2arm,2,2,False
PMID 29801011 CT_Summary_SoE.pdf,NCT00445601,0,Arm 2 (Saline),8.0,control,control,PLACEBO_COMPARATOR,Arm II,0.5,confident_2arm,2,2,False
PMID 29801011 CT_Summary_SoE.pdf,NCT00445601,0,Arm 1 (Gemcitabine),8.0,intervention,intervention,EXPERIMENTAL,Arm I,0.75,confident_2arm,2,2,False
PMID 29804902 CT_Summary_SoE.pdf,NCT02278120,0,Arm B (Placebo + Tamoxifen/NSAI + Goserelin),16.0,control,control,PLACEBO_COMPARATOR,Placebo + NSAI/tamoxifen + goserelin,0.667,confident_2arm,2,2,False
PMID 29804902 CT_Summary_SoE.pdf,NCT02278120,0,Arm A (LEE011 + Tamoxifen/NSAI + Goserelin),16.0,intervention,intervention,EXPERIMENTAL,Ribociclib + NSAI/tamoxifen + goserelin,0.5,confident_2arm,2,2,False
PMID 29856685 a_Summary_SoE.pdf,NCT02165397,0,Arm B (Placebo + Rituximab),16.0,control,intervention,EXPERIMENTAL,Randomized Study (Placebo + Rituximab),0.689,count_mismatch,2,3,True
PMID 29856685 a_Summary_SoE.pdf,NCT02165397,0,Arm A (Ibrutinib + Rituximab),16.0,intervention,intervention,EXPERIMENTAL,Randomized Study (Ibrutinib + Rituximab),0.657,count_mismatch,2,3,False
PMID 29860922 CT_Summary_SoE.pdf,NCT02422615,0,Arm B (Placebo + Fulvestrant),16.0,control,control,PLACEBO_COMPARATOR,Placebo + fulvestrant,1.0,confident_2arm,2,2,False
PMID 29860922 CT_Summary_SoE.pdf,NCT02422615,0,Arm A (Ribociclib + Fulvestrant),16.0,intervention,intervention,EXPERIMENTAL,Ribociclib + fulvestrant,1.0,confident_2arm,2,2,False
PMID 29863955 a_Summary_SoE.pdf,NCT02366143,0,Arm C (Carboplatin + Paclitaxel + Bevacizumab),18.0,control,control,ACTIVE_COMPARATOR,Arm C (Bevacizumab+Paclitaxel+Carboplatin),1.0,confident,3,3,False
PMID 29863955 a_Summary_SoE.pdf,NCT02366143,0,Arm A (Atezolizumab + Carboplatin + Paclitaxel),18.0,intervention,intervention,EXPERIMENTAL,Arm A (Atezolizumab+Paclitaxel+Carboplatin),0.692,confident,3,3,False
PMID 29863955 a_Summary_SoE.pdf,NCT02366143,1,Arm B (Atezolizumab + Carboplatin + Paclitaxel + Bevacizumab),18.0,intervention,intervention,EXPERIMENTAL,Arm B (Atezolizumab+Bevacizumab+Paclitaxel + Carboplatin),0.75,confident,3,3,False
PMID 29866475 CT_Summary_SoE.pdf,NCT02412878,0,Arm B (Twice-weekly Carfilzomib with Dexamethasone),79.0,control,intervention,EXPERIMENTAL,Twice-weekly Carfilzomib 20/27 mg/m² + Dexamethasone,1.0,confident_2arm,2,2,True
PMID 29866475 CT_Summary_SoE.pdf,NCT02412878,0,Arm A (Once-weekly Carfilzomib with Dexamethasone),40.0,intervention,intervention,EXPERIMENTAL,Once-weekly Carfilzomib 20/70 mg/m² + Dexamethasone,1.0,confident_2arm,2,2,False
PMID 29880231 a_Summary_SoE.pdf,NCT02370498,0,Arm 2: Paclitaxel,40.0,control,control,ACTIVE_COMPARATOR,Paclitaxel,1.0,confident_2arm,2,2,False
PMID 29880231 a_Summary_SoE.pdf,NCT02370498,0,Arm 1: Pembrolizumab (MK-3475),18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab,1.0,confident_2arm,2,2,False
PMID 29949494 a_Summary_SoE.pdf,NCT02003924,0,Placebo,5.0,control,control,SHAM_COMPARATOR,Placebo,1.0,confident_2arm,2,2,False
PMID 29949494 a_Summary_SoE.pdf,NCT02003924,0,Enzalutamide,5.0,intervention,intervention,EXPERIMENTAL,Enzalutamide,1.0,confident_2arm,2,2,False
PMID 29972759 a_Summary_SoE.pdf,NCT01908426,0,Arm B (Placebo),16.0,control,control,PLACEBO_COMPARATOR,Placebo,0.833,confident_2arm,2,2,False
PMID 29972759 a_Summary_SoE.pdf,NCT01908426,0,Arm A (Cabozantinib),16.0,intervention,intervention,EXPERIMENTAL,Cabozantinib (XL184),0.6,confident_2arm,2,2,False
PMID 29989857 a_Summary_SoE.pdf,NCT01672892,0,Arm 2 (4-field pelvic radiation treatment),33.0,control,intervention,EXPERIMENTAL,Intensity-Modulated Radiation Therapy,0.5,confident_2arm,2,2,True
PMID 29989857 a_Summary_SoE.pdf,NCT01672892,0,Arm 1 (IMRT pelvic radiation treatment),33.0,intervention,control,ACTIVE_COMPARATOR,Standard Radiation Therapy,0.5,confident_2arm,2,2,True
PMID 30010751 a_Summary_SoE.pdf,NCT02149108,0,Arm B (Placebo + Best Supportive Care),19.0,control,control,PLACEBO_COMPARATOR,Placebo + BSC,0.625,confident_2arm,2,2,False
PMID 30010751 a_Summary_SoE.pdf,NCT02149108,0,Arm A (Nintedanib + Best Supportive Care),19.0,intervention,intervention,EXPERIMENTAL,Nintedanib (BIBF 1120) + BSC,0.5,confident_2arm,2,2,False
PMID 30024784 a_Summary_SoE.pdf,NCT01696084,0,Arm B (Conventional 7+3 Regimen),46.0,control,control,ACTIVE_COMPARATOR,Arm B (7+3),0.5,confident_2arm,2,2,False
PMID 30024784 a_Summary_SoE.pdf,NCT01696084,0,Arm A (CPX-351 Liposome Injection),37.0,intervention,intervention,EXPERIMENTAL,Arm A (CPX-351),0.5,confident_2arm,2,2,False
PMID 30040523 a_Summary_SoE.pdf,NCT00433511,0,Arm A (Placebo + AC -> Placebo + Paclitaxel),19.0,control,control,ACTIVE_COMPARATOR,"Arm I (chemotherapy, placebo)",0.348,uncertain,3,3,False
PMID 30040523 a_Summary_SoE.pdf,NCT00433511,0,Arm B (Bevacizumab + AC -> Bevacizumab + Paclitaxel),19.0,intervention,intervention,EXPERIMENTAL,"Arm II (chemotherapy, bevacizumab)",0.3,uncertain,3,3,False
PMID 30040523 a_Summary_SoE.pdf,NCT00433511,1,Arm C/D (Bevacizumab + AC -> Bevacizumab + Paclitaxel -> Bevacizumab Monotherapy),26.0,intervention,intervention,EXPERIMENTAL,"Arm III (chemotherapy, bevacizumab monotherapy)",0.3,uncertain,3,3,False
PMID 30052729 CT_Summary_SoE.pdf,NCT02625623,0,Arm D (Physician's Choice - BSC Only),18.0,control,control,,,0.0,count_mismatch_leftover,4,2,False
PMID 30052729 CT_Summary_SoE.pdf,NCT02625623,1,Arm C (Physician's Choice - Irinotecan + BSC),27.0,control,intervention,EXPERIMENTAL,Physician choice chemotherapy+Best Supportive Care (BSC),0.185,count_mismatch,4,2,True
PMID 30052729 CT_Summary_SoE.pdf,NCT02625623,2,Arm B (Physician's Choice - Paclitaxel + BSC),40.0,control,control,,,0.0,count_mismatch_leftover,4,2,False
PMID 30052729 CT_Summary_SoE.pdf,NCT02625623,0,Arm A (Avelumab + Best Supportive Care),27.0,intervention,control,ACTIVE_COMPARATOR,Avelumab+BSC,0.633,count_mismatch,4,2,True
PMID 30072745 a_Summary_SoE.pdf,NCT00770874,0,Arm B (single-agent Cisplatin),36.0,control,intervention,EXPERIMENTAL,1,0.6,confident_2arm,2,2,True
PMID 30072745 a_Summary_SoE.pdf,NCT00770874,0,Arm A (S-1 + Cisplatin),36.0,intervention,control,ACTIVE_COMPARATOR,2,1.0,confident_2arm,2,2,True
PMID 30100375 CT_Summary_SoE.pdf,NCT01728805,0,Arm B (Vorinostat / ZOLINZA),42.0,control,control,ACTIVE_COMPARATOR,Vorinostat,0.75,confident_2arm,2,2,False
PMID 30100375 CT_Summary_SoE.pdf,NCT01728805,0,Arm A (KW-0761 / mogamulizumab),42.0,intervention,intervention,EXPERIMENTAL,KW-0761,0.5,confident_2arm,2,2,False
PMID 30105668 a_Summary_SoE.pdf,NCT02101021,0,Arm A (VMP),42.0,control,intervention,EXPERIMENTAL,Momelotinib,0.5,confident_2arm,2,2,True
PMID 30105668 a_Summary_SoE.pdf,NCT02101021,0,Arm B (D-VMP),42.0,intervention,control,PLACEBO_COMPARATOR,Placebo,0.5,confident_2arm,2,2,True
PMID 30110579 a_Summary_SoE.pdf,NCT01945775,0,Arm B (Physician's Choice),40.0,control,control,ACTIVE_COMPARATOR,Physician's-Choice,0.7,confident_2arm,2,2,False
PMID 30110579 a_Summary_SoE.pdf,NCT01945775,0,Arm A (Talazoparib),38.0,intervention,intervention,EXPERIMENTAL,talazoparib,1.0,confident_2arm,2,2,False
PMID 30177994 a_Summary_SoE.pdf,NCT01351415,0,"Arm B (Standard of Care - Erlotinib, Docetaxel, or Pemetrexed)",18.0,control,control,ACTIVE_COMPARATOR,Standard of Care,1.0,confident_2arm,2,2,False
PMID 30177994 a_Summary_SoE.pdf,NCT01351415,0,Arm A (Bevacizumab + Platinum Doublet / Bevacizumab monotherapy),18.0,intervention,intervention,EXPERIMENTAL,Bevacizumab + Standard of Care,0.5,confident_2arm,2,2,False
PMID 30262187 CT _Summary_SoE.pdf,NCT02395172,0,Docetaxel Arm,18.0,control,control,ACTIVE_COMPARATOR,Docetaxel,1.0,confident_2arm,2,2,False
PMID 30262187 CT _Summary_SoE.pdf,NCT02395172,0,Avelumab Arm,27.0,intervention,intervention,EXPERIMENTAL,Avelumab,1.0,confident_2arm,2,2,False
PMID 30280635 a_Summary_SoE.pdf,NCT02775435,0,Arm 2 (Placebo + Carboplatin + Paclitaxel/Nab-paclitaxel),26.0,control,control,ACTIVE_COMPARATOR,Placebo + Chemotherapy,0.667,confident_2arm,2,2,False
PMID 30280635 a_Summary_SoE.pdf,NCT02775435,0,Arm 1 (Pembrolizumab + Carboplatin + Paclitaxel/Nab-paclitaxel),26.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab + Chemotherapy Combo,0.833,confident_2arm,2,2,False
PMID 30280641 a_Summary_SoE.pdf,NCT02763579,0,Arm B (Placebo + Carboplatin + Etoposide),26.0,control,control,ACTIVE_COMPARATOR,Placebo + Carboplatin + Etoposide,1.0,confident_2arm,2,2,False
PMID 30280641 a_Summary_SoE.pdf,NCT02763579,0,Arm A (Atezolizumab + Carboplatin + Etoposide),26.0,intervention,intervention,EXPERIMENTAL,Atezolizumab + Carboplatin + Etoposide,0.692,confident_2arm,2,2,False
PMID 30280657 a_Summary_SoE.pdf,NCT02737501,0,Arm B (Crizotinib),23.0,control,control,ACTIVE_COMPARATOR,Randomized Phase: Crizotinib 250 mg BID,0.3,count_mismatch,2,3,False
PMID 30280657 a_Summary_SoE.pdf,NCT02737501,0,Arm A (Brigatinib),23.0,intervention,intervention,EXPERIMENTAL,Randomized Phase: Brigatinib 90 mg QD/180 QD,0.4,count_mismatch,2,3,False
PMID 30287523 CT_Summary_SoE.pdf,NCT02004522,0,Arm B (Ofatumumab),15.0,control,control,ACTIVE_COMPARATOR,Ofatumumab,0.7,confident_2arm,2,2,False
PMID 30287523 CT_Summary_SoE.pdf,NCT02004522,0,Arm A (Duvelisib),12.0,intervention,intervention,EXPERIMENTAL,Duvelisib,1.0,confident_2arm,2,2,False
PMID 30345884 a_Summary_SoE.pdf,NCT01844986,0,Matching Placebo,17.0,control,control,PLACEBO_COMPARATOR,Placebo tablets p.o. twice daily,0.5,confident_2arm,2,2,False
PMID 30345884 a_Summary_SoE.pdf,NCT01844986,0,Olaparib Maintenance Monotherapy,17.0,intervention,intervention,EXPERIMENTAL,Olaparib tablets p.o. 300mg twice daily,0.5,confident_2arm,2,2,False
PMID 30345906 a_Summary_SoE.pdf,NCT02425891,0,Arm B (Placebo + nab-paclitaxel),40.0,control,control,PLACEBO_COMPARATOR,Placebo Plus Nab-Paclitaxel,1.0,confident_2arm,2,2,False
PMID 30345906 a_Summary_SoE.pdf,NCT02425891,0,Arm A (Atezolizumab + nab-paclitaxel),40.0,intervention,intervention,EXPERIMENTAL,Atezolizumab Plus Nab-Paclitaxel,0.583,confident_2arm,2,2,False
PMID 30346481 CT_Summary_SoE.pdf,NCT01599754,0,Arm B (placebo),10.0,control,control,PLACEBO_COMPARATOR,Placebo,1.0,confident_2arm,2,2,False
PMID 30346481 CT_Summary_SoE.pdf,NCT01599754,0,Arm A (axitinib),10.0,intervention,intervention,EXPERIMENTAL,Axitinib,1.0,confident_2arm,2,2,False
PMID 30355453 CT_Summary_SoE.pdf,NCT02500043,0,Placebo + Best Supportive Care (BSC),15.0,control,intervention,EXPERIMENTAL,Placebo+BSC,0.75,confident_2arm,2,2,True
PMID 30355453 CT_Summary_SoE.pdf,NCT02500043,0,TAS-102 + Best Supportive Care (BSC),15.0,intervention,intervention,EXPERIMENTAL,TAS-102+BSC,0.5,confident_2arm,2,2,False
PMID 30389036 CT_Summary_SoE.pdf,NCT02260804,0,US-licensed Rituxan (375 mg/m² IV),10.0,control,control,ACTIVE_COMPARATOR,Rituxan,0.5,confident_2arm,2,2,False
