filename,nct,pos_idx,arm_name,tt_12mo,pipeline_label,ctgov_label,ctgov_type,pubmed_designation,pubmed_evidence,final_label,final_source,needs_human_review,match_status,n_pipeline_arms,n_ctgov_arms,pipeline_vs_final_flip
PMID 25940724 a_Summary_SoE.pdf,NCT01385137,0,Arm B (Placebo),4.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 25940724 a_Summary_SoE.pdf,NCT01385137,0,Arm A (Omega-3-Fatty Acid),4.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 25970050 a_Summary_SoE.pdf,NCT01607957,0,Arm B (Placebo + Best Supportive Care),28.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 25970050 a_Summary_SoE.pdf,NCT01607957,0,Arm A (TAS-102 + Best Supportive Care),28.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26014293 a_Summary_SoE.pdf,NCT00769704,0,Arm B (GM-CSF),27.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26014293 a_Summary_SoE.pdf,NCT00769704,0,Arm A (OncoVEXGM-CSF),26.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26027431 a_Summary_SoE.pdf,NCT01844505,0,Arm C (Ipilimumab monotherapy),36.0,control,intervention,EXPERIMENTAL,control,nivolumab alone or nivolumab plus ipilimumab was compared with ipilimumab alone,control,pubmed,False,uncertain,3,3,False
PMID 26027431 a_Summary_SoE.pdf,NCT01844505,0,Arm A (Nivolumab monotherapy),36.0,intervention,intervention,EXPERIMENTAL,intervention,nivolumab alone or combined with ipilimumab resulted in significantly longer progression-free survival than ipilimumab alone,intervention,pubmed,False,uncertain,3,3,False
PMID 26027431 a_Summary_SoE.pdf,NCT01844505,1,Arm B (Nivolumab + Ipilimumab),36.0,intervention,intervention,EXPERIMENTAL,intervention,nivolumab alone or combined with ipilimumab resulted in significantly longer progression-free survival than ipilimumab alone,intervention,pubmed,False,confident,3,3,False
PMID 26028407 a_Summary_SoE.pdf,NCT01642004,0,Arm B (Docetaxel),19.0,control,intervention,EXPERIMENTAL,control,evaluated the efficacy and safety of nivolumab... as compared with docetaxel in this patient population,control,pubmed,False,confident_2arm,2,2,False
PMID 26028407 a_Summary_SoE.pdf,NCT01642004,0,Arm A (Nivolumab),36.0,intervention,intervention,EXPERIMENTAL,intervention,"overall survival, response rate, and progression-free survival were significantly better with nivolumab than with docetaxel",intervention,pubmed,False,confident_2arm,2,2,False
PMID 26030518 a_Summary_SoE.pdf,NCT01942135,0,Arm B (Placebo + Fulvestrant),16.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26030518 a_Summary_SoE.pdf,NCT01942135,0,Arm A (Palbociclib + Fulvestrant),16.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26035255 a_Summary_SoE.pdf,NCT01239797,0,Arm B (Lenalidomide + Dexamethasone),32.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26035255 a_Summary_SoE.pdf,NCT01239797,0,Arm A (Elotuzumab + Lenalidomide + Dexamethasone),32.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26040499 a_Summary_SoE.pdf,NCT00556374,0,Placebo (Q6M),3.0,control,control,PLACEBO_COMPARATOR,control,randomly assigned in a 1:1 ratio to receive either denosumab 60 mg or placebo administered subcutaneously every 6 months.,control,pubmed,False,count_mismatch,2,4,False
PMID 26040499 a_Summary_SoE.pdf,NCT00556374,0,Denosumab (60mg Q6M),3.0,intervention,intervention,EXPERIMENTAL,intervention,Adjuvant denosumab 60 mg twice per year reduces the risk of clinical fractures in postmenopausal women with breast cancer.,intervention,pubmed,False,count_mismatch,2,4,False
PMID 26056177 a_Summary_SoE.pdf,NCT00507416,0,VD (VELCADE and Dexamethasone),53.0,intervention,intervention,EXPERIMENTAL,control,VTD and VMP did not appear to offer an advantage over VD in transplantation-ineligible patients,control,pubmed,False,confident,3,3,True
PMID 26056177 a_Summary_SoE.pdf,NCT00507416,1,"VTD (VELCADE, Thalidomide, and Dexamethasone)",53.0,intervention,intervention,EXPERIMENTAL,intervention,VTD and VMP did not appear to offer an advantage over VD,intervention,pubmed,False,confident,3,3,False
PMID 26056177 a_Summary_SoE.pdf,NCT00507416,2,"VMP (VELCADE, Melphalan, and Prednisone)",53.0,intervention,intervention,EXPERIMENTAL,intervention,VTD and VMP did not appear to offer an advantage over VD,intervention,pubmed,False,confident,3,3,False
PMID 26122726 a_Summary_SoE.pdf,NCT01519700,0,Arm B (Radiosurgery + WBRT),18.0,control,intervention,EXPERIMENTAL,unresolved,,control,pipeline_fallback(pubmed_unresolved),True,confident_2arm,2,2,False
PMID 26122726 a_Summary_SoE.pdf,NCT01519700,0,Arm A (Radiosurgery alone),6.0,intervention,control,ACTIVE_COMPARATOR,unresolved,,intervention,pipeline_fallback(pubmed_unresolved),True,confident_2arm,2,2,False
PMID 26159065 CT_Summary_SoE.pdf,NCT01544179,0,Arm B (Placebo + Cisplatin/Pemetrexed),12.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26159065 CT_Summary_SoE.pdf,NCT01544179,0,Arm A (Gefitinib + Cisplatin/Pemetrexed),12.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26169611 a_Summary_SoE.pdf,NCT01244191,0,Arm 2: Placebo plus Erlotinib,16.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26169611 a_Summary_SoE.pdf,NCT01244191,0,Arm 1: Tivantinib (ARQ 197) plus Erlotinib,16.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26206652 CT_Summary_SoE.pdf,NCT01596283,0,Group 1 (Standard fluid management),9.0,control,control,ACTIVE_COMPARATOR,control,randomized to GDT using stroke volume variation as an end point or to standard perioperative resuscitation,control,pubmed,False,confident_2arm,2,2,False
PMID 26206652 CT_Summary_SoE.pdf,NCT01596283,0,Group 2 (Goal-directed fluid therapy - GDT),9.0,intervention,control,ACTIVE_COMPARATOR,intervention,randomized to GDT using stroke volume variation as an end point or to standard perioperative resuscitation,intervention,pubmed,False,confident_2arm,2,2,False
PMID 26244877 a_Summary_SoE.pdf,NCT00309985,0,Arm B (Androgen Deprivation Therapy alone),5.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26244877 a_Summary_SoE.pdf,NCT00309985,0,Arm A (Androgen Deprivation Therapy + Docetaxel),9.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26351350 a_Summary_SoE.pdf,NCT01989572,0,Arm F: GM-CSF Placebo (HLA-A2-),14.0,control,control,PLACEBO_COMPARATOR,control,"HLA-A2-negative patients, GM-CSF or placebo",control,pubmed,False,confident,6,6,False
PMID 26351350 a_Summary_SoE.pdf,NCT01989572,1,Arm D: GM-CSF Placebo + Peptide Placebo (HLA-A2+),14.5,control,control,PLACEBO_COMPARATOR,control,"HLA-A2-positive patients were randomly assigned to receive GM-CSF, PV, both, or placebo",control,pubmed,False,confident,6,6,False
PMID 26351350 a_Summary_SoE.pdf,NCT01989572,0,Arm E: GM-CSF (HLA-A2-),14.0,intervention,intervention,EXPERIMENTAL,intervention,evaluate the effect of granulocyte-macrophage colony-stimulating factor (GM-CSF) and peptide vaccination,intervention,pubmed,False,uncertain,6,6,False
PMID 26351350 a_Summary_SoE.pdf,NCT01989572,1,Arm A: GM-CSF + Peptide Vaccination (HLA-A2+),14.5,intervention,intervention,EXPERIMENTAL,intervention,"HLA-A2-positive patients were randomly assigned to receive GM-CSF, PV, both, or placebo",intervention,pubmed,False,uncertain,6,6,False
PMID 26351350 a_Summary_SoE.pdf,NCT01989572,2,Arm B: GM-CSF Placebo + Peptide Vaccination (HLA-A2+),14.5,intervention,intervention,EXPERIMENTAL,intervention,evaluate the effect of granulocyte-macrophage colony-stimulating factor (GM-CSF) and peptide vaccination (PV),intervention,pubmed,False,uncertain,6,6,False
PMID 26351350 a_Summary_SoE.pdf,NCT01989572,3,Arm C: GM-CSF + Peptide Placebo (HLA-A2+),14.5,intervention,intervention,EXPERIMENTAL,intervention,"HLA-A2-positive patients were randomly assigned to receive GM-CSF, PV, both, or placebo",intervention,pubmed,False,confident,6,6,False
PMID 26371143 a_Summary_SoE.pdf,NCT01343277,0,Dacarbazine (DTIC),53.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26371143 a_Summary_SoE.pdf,NCT01343277,0,Trabectedin (YONDELIS),71.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26377300 CT_Summary_SoE.pdf,NCT01039376,0,Arm B (Observation only),8.0,control,control,OTHER,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26377300 CT_Summary_SoE.pdf,NCT01039376,0,Arm A (Ofatumumab maintenance),8.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26406148 a_Summary_SoE.pdf,NCT01668784,0,Arm B (Everolimus),14.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26406148 a_Summary_SoE.pdf,NCT01668784,0,Arm A (Nivolumab),27.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26406150 a_Summary_SoE.pdf,NCT01865747,0,Everolimus (Afinitor),16.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26406150 a_Summary_SoE.pdf,NCT01865747,0,Cabozantinib (XL184),16.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26412349 a_Summary_SoE.pdf,NCT00310180,0,Arm B (Hormonal Therapy Alone),4.0,control,intervention,EXPERIMENTAL,unresolved,,control,pipeline_fallback(pubmed_unresolved),True,count_mismatch,2,4,False
PMID 26412349 a_Summary_SoE.pdf,NCT00310180,0,Arm C (Chemotherapy + Hormonal Therapy),8.0,intervention,intervention,EXPERIMENTAL,unresolved,,intervention,pipeline_fallback(pubmed_unresolved),True,count_mismatch,2,4,False
PMID 26412456 a_Summary_SoE.pdf,NCT01673867,0,Arm B (Docetaxel),19.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26412456 a_Summary_SoE.pdf,NCT01673867,0,Arm A (BMS-936558 / Nivolumab),28.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26416999 a_Summary_SoE.pdf,NCT00129935,0,Arm A (EC-T: Epirubicin/Cyclophosphamide followed by Docetaxel),10.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26416999 a_Summary_SoE.pdf,NCT00129935,0,Arm B (ET-X: Epirubicin/Docetaxel followed by Capecitabine),10.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26527790 a_Summary_SoE.pdf,NCT00424255,0,Arm A (Placebo + Chemoradiotherapy followed by Placebo Maintenance),41.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26527790 a_Summary_SoE.pdf,NCT00424255,0,Arm B (Lapatinib + Chemoradiotherapy followed by Lapatinib Maintenance),41.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26540028 a_Summary_SoE.pdf,NCT00402779,0,Arm B (Placebo po QD),6.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26540028 a_Summary_SoE.pdf,NCT00402779,0,Arm A (Erlotinib 150 mg po QD),6.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26598744 a_Summary_SoE.pdf,NCT00490139,0,Arm 1 (Trastuzumab alone),20.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 26598744 a_Summary_SoE.pdf,NCT00490139,0,Arm 2 (Lapatinib alone),9.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 26598744 a_Summary_SoE.pdf,NCT00490139,1,Arm 3 (Sequence: Trastuzumab then Lapatinib),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 26598744 a_Summary_SoE.pdf,NCT00490139,2,Arm 4 (Combination: Lapatinib and Trastuzumab),20.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 26628478 a_Summary_SoE.pdf,NCT00680901,0,Arm B (CapeOx + Placebo),13.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26628478 a_Summary_SoE.pdf,NCT00680901,0,Arm A (CapeOx + Lapatinib),13.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26639149 a_Summary_SoE.pdf,NCT01722487,0,Arm A (Chlorambucil),20.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26639149 a_Summary_SoE.pdf,NCT01722487,0,Arm B (PCI-32765 / Ibrutinib),20.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26655421 CT_Summary_SoE.pdf,NCT01611090,0,Arm A (Placebo + Bendamustine and Rituximab),27.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26655421 CT_Summary_SoE.pdf,NCT01611090,0,Arm B (Ibrutinib + Bendamustine and Rituximab),27.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26673811 a_Summary_SoE.pdf,NCT01646021,0,Arm B (Temsirolimus),53.0,control,intervention,EXPERIMENTAL,control,primary hypothesis that ibrutinib compared with temsirolimus significantly improves progression-free survival,control,pubmed,False,confident_2arm,2,2,False
PMID 26673811 a_Summary_SoE.pdf,NCT01646021,0,Arm A (Ibrutinib),18.0,intervention,intervention,EXPERIMENTAL,intervention,primary hypothesis that ibrutinib compared with temsirolimus significantly improves progression-free survival,intervention,pubmed,False,confident_2arm,2,2,False
PMID 26703889 a_Summary_SoE.pdf,NCT01524783,0,Arm B (Placebo + Best Supportive Care),14.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26703889 a_Summary_SoE.pdf,NCT01524783,0,Arm A (Everolimus + Best Supportive Care),14.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26712084b_Summary_SoE.pdf,NCT01905657,0,Docetaxel 75 mg/m2 Q3W,18.0,control,control,ACTIVE_COMPARATOR,control,"We assessed the efficacy of pembrolizumab for patients with previously treated, PD-L1-positive, advanced non-small-cell lung cancer",control,pubmed,False,confident,3,3,False
PMID 26712084b_Summary_SoE.pdf,NCT01905657,0,MK-3475 10 mg/kg Q3W,18.0,intervention,intervention,EXPERIMENTAL,intervention,overall survival was significantly longer for pembrolizumab... 10 mg/kg versus docetaxel,intervention,pubmed,False,uncertain,3,3,False
PMID 26712084b_Summary_SoE.pdf,NCT01905657,1,MK-3475 2 mg/kg Q3W,18.0,intervention,intervention,EXPERIMENTAL,intervention,Overall survival was significantly longer for pembrolizumab 2 mg/kg versus docetaxel,intervention,pubmed,False,uncertain,3,3,False
PMID 26811519 a_Summary_SoE.pdf,NCT00686959,0,Arm B (Etoposide + Cisplatin + TRT followed by Platinum-doublet consolidation),46.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26811519 a_Summary_SoE.pdf,NCT00686959,0,Arm A (Pemetrexed + Cisplatin + TRT followed by Pemetrexed consolidation),50.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26858335 a_Summary_SoE.pdf,NCT00338286,0,Arm B (Standard Supportive Care alone),52.0,control,control,OTHER,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26858335 a_Summary_SoE.pdf,NCT00338286,0,Arm A (Epoetin Alfa plus Standard Supportive Care),52.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26884585 a_Summary_SoE.pdf,NCT01512745,0,Placebo,39.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26884585 a_Summary_SoE.pdf,NCT01512745,0,Apatinib (850 mg once daily),39.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 26933849 a_Summary_SoE.pdf,NCT01167712,0,Every-3-week Paclitaxel + Carboplatin,9.0,control,intervention,EXPERIMENTAL,control,whether dose-dense weekly paclitaxel and carboplatin would prolong PFS as compared with paclitaxel and carboplatin administered every 3 weeks,control,pubmed,False,confident_2arm,2,2,False
PMID 26933849 a_Summary_SoE.pdf,NCT01167712,0,Weekly Paclitaxel + Carboplatin,21.0,intervention,intervention,EXPERIMENTAL,intervention,whether dose-dense weekly paclitaxel and carboplatin would prolong progression-free survival as compared with paclitaxel... every 3 weeks,intervention,pubmed,False,confident_2arm,2,2,False
PMID 26997579 a _Summary_SoE.pdf,NCT02106494,0,Ondansetron + fosaprepitant + dexamethasone,2.0,control,intervention,EXPERIMENTAL,control,APF530 versus the standard three-drug regimen provided superior control of delayed-phase CINV,control,pubmed,False,confident_2arm,2,2,False
PMID 26997579 a _Summary_SoE.pdf,NCT02106494,0,APF530 (granisetron extended-release) + fosaprepitant + dexamethasone,2.0,intervention,control,ACTIVE_COMPARATOR,intervention,We compared efficacy and safety of APF530 versus ondansetron for delayed CINV,intervention,pubmed,False,confident_2arm,2,2,False
PMID 27044935 a_Summary_SoE.pdf,NCT00331773,0,Arm 1 (Conventionally Fractionated 3D-CRT/IMRT),45.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 27044935 a_Summary_SoE.pdf,NCT00331773,0,Arm 2 (Hypofractionated 3D-CRT/IMRT),32.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
